Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,lat,lng,Rural Versus Urban,CCN Facility Type,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Beds,Total Bed Days Available,Total Discharges (V + XVIII + XIX + Unknown),Net Patient Revenue,Net Income,Wage-Related Costs (Core),Total Salaries (adjusted),Contract Labor,Rev Per FTE,CON,Urban,Inpatient %,Outpatient %,Charity %,Uncompensated %,Rev/Discharge,Rev Per Bed,Rev Per Bed Days,Discharges Per Bed,Discharges Per Bed Days,Discharge/FTE,Net Income %,Net Income Score,Labor %,Overhead %,Depreciation %,LbrExp/FTE,Overhead Exp Per Bed,Pacesetter Group
50225,FEATHER RIVER HOSPITAL,5974 PENTZ ROAD,PARADISE,CA,95969,39.7571986,-121.57017979999999,R,STH,01/01/2016,12/31/2016,700.64,100.0,36600.0,4716.0,"$205,801,316",$7149821,"$15,371,118","$70,604,464","$972,492","$293,733",0.0,0.0,35.3272%,64.6728%,1.2757%,1.2757%,"$43,639","$2,058,013","$5,623",47.16,0.13,47.16,3.4741%,2,41.7760%,70.0176%,2.3898%,"$122,710","$1,440,972",3rd Quartile
50335,SONORA REGIONAL MEDICAL CENTER,1000 GREENLEY ROAD,SONORA,CA,95370,37.9777841,-120.37057279999999,R,STH,01/01/2016,12/31/2016,880.15,84.0,30744.0,4433.0,"$247,596,229",$24423576,"$21,237,179","$78,347,941","$2,855,420","$281,311",0.0,0.0,37.4131%,62.5869%,1.0181%,1.0181%,"$55,853","$2,947,574","$8,053",52.77,0.14,52.77,9.8643%,2,40.2208%,62.6318%,1.5705%,"$113,146","$1,846,119",2nd Quartile
60096,VAIL VALLEY MEDICAL CENTER,181 WEST MEADOW DRIVE,VAIL,CO,81657-,39.6433386,-106.382254,U,STH,11/01/2015,10/31/2016,630.61,56.0,20496.0,1792.0,"$155,441,405",$45361041,"$12,722,013","$52,595,508","$255,621","$246,494",0.0,1.0,33.3317%,66.6683%,0.2773%,0.2773%,"$86,742","$2,775,739","$7,584",32.00,0.09,32.00,29.1821%,1,42.0207%,62.9544%,7.3240%,"$103,578","$1,747,449",1st Quartile
100006,ORLANDO HEALTH,1414  KUHL AVENUE,ORLANDO,FL,32806,28.525352,-81.37728879999997,U,STH,10/01/2015,09/30/2016,10602.0,1422.0,520452.0,84413.0,"$1,846,607,163",$300480459,"$147,413,028","$642,437,681","$5,812,823","$174,175",1.0,1.0,58.6264%,41.3736%,4.2548%,4.2548%,"$21,876","$1,298,599","$3,548",59.36,0.16,59.36,16.2720%,1,42.7731%,45.1498%,5.7302%,"$74,500","$586,315",1st Quartile
100187,PALMETTO GENERAL HOSPITAL,2001 W. 68TH STREET,HIALEAH,FL,33016,25.884770800000002,-80.3285219,U,STH,01/01/2016,12/31/2016,1319.0,364.0,133224.0,19857.0,"$293,061,453",$24833570,"$21,676,184","$97,367,688","$1,804,793","$222,185",1.0,1.0,66.6037%,33.3963%,6.2003%,6.2003%,"$14,759","$805,114","$2,200",54.55,0.15,54.55,8.4738%,2,40.6208%,58.9252%,3.1859%,"$90,253","$474,415",2nd Quartile
150006,LAPORTE HOSPITAL,S,LAPORTE,IN,46350-,37.09024,-95.712891,U,STH,03/01/2016,12/31/2016,855.32,129.0,39474.0,3866.0,"$129,847,724",$9212494,"$8,855,618","$43,084,017","$1,065,353","$151,812",1.0,1.0,39.7367%,60.2633%,0.2902%,0.2902%,"$33,587","$1,006,572","$3,289",29.97,0.10,29.97,7.0948%,2,40.0004%,62.1982%,7.5885%,"$60,725","$626,069",2nd Quartile
170103,NEWTON MEDICAL CENTER,314,NEWTON,KS,67114-,38.0244914,-97.3331749,U,STH,07/01/2016,06/30/2017,542.43,74.0,27010.0,2327.0,"$70,900,474",$-1264636,"$4,928,239","$37,429,223","$497,454","$130,709",0.0,1.0,36.2457%,63.7543%,0.6608%,0.6608%,"$30,469","$958,115","$2,625",31.45,0.09,31.45,-1.7837%,2,59.7421%,54.3423%,6.9097%,"$78,088","$520,661",3rd Quartile
230110,SPECTRUM HEALTH LUDINGTON,ONE ATKINSON DRIVE,LUDINGTON,MI,49431,43.958219299999996,-86.4302207,R,STH,07/01/2016,06/30/2017,430.25,49.0,17885.0,2140.0,"$78,995,737",$-1588153,"$7,681,444","$25,541,628","$162,524","$183,604",1.0,0.0,20.1408%,79.8592%,0.4357%,0.4357%,"$36,914","$1,612,158","$4,417",43.67,0.12,43.67,-2.0104%,2,42.0568%,72.1259%,4.5645%,"$77,218","$1,162,784",3rd Quartile
240106,REGIONS HOSPITAL,640 N JACKSON STREET,ST PAUL,MN,55101,44.9554954,-93.0954047,U,STH,01/01/2016,12/31/2016,3744.99,404.0,147613.0,25037.0,"$693,155,796",$26878248,"$76,476,905","$288,730,440","$7,454,980","$185,089",0.0,1.0,57.0427%,42.9573%,0.9656%,0.9656%,"$27,685","$1,715,732","$4,696",61.97,0.17,61.97,3.8777%,2,52.6876%,62.2302%,1.3682%,"$97,519","$1,067,704",2nd Quartile
380060,ADVENTIST MEDICAL CENTER-PORTLAND,10123 SE MARKET STREET,PORTLAND,OR,97216,45.5122765,-122.55907890000002,U,STH,01/01/2016,12/31/2016,1313.67,168.0,61488.0,8972.0,"$305,892,387",$14652065,"$23,587,541","$123,182,966","$1,389,555","$232,853",1.0,1.0,45.0407%,54.9593%,1.4737%,1.4737%,"$34,094","$1,820,788","$4,975",53.40,0.15,53.40,4.7899%,2,47.9811%,71.6768%,2.1578%,"$111,726","$1,305,082",2nd Quartile
390084,SUNBURY COMMUNITY HOSPITAL,350 N. ELEVENTH STREET,SUNBURY,PA,17801-,40.8617002,-76.77861870000002,R,STH,07/01/2016,06/30/2017,127.43,70.0,25550.0,1449.0,"$19,592,445",$-4502176,"$1,876,572","$7,533,135","$357,328","$153,751",0.0,0.0,37.5929%,62.4071%,0.0015%,0.0015%,"$13,521","$279,892",$767,20.70,0.06,20.70,-22.9791%,3,48.0272%,80.7435%,7.5842%,"$73,842","$225,995",4th Quartile
450358,THE METHODIST HOSPITAL,6565 FANNIN STREET,HOUSTON,TX,77030-,29.709907899999997,-95.3997225,U,STH,01/01/2016,12/31/2016,6469.17,915.0,334351.0,36127.0,"$1,683,532,996",$155965602,"$136,098,263","$443,401,549","$22,443,678","$260,239",0.0,1.0,61.9023%,38.0977%,1.5609%,1.5609%,"$46,600","$1,839,927","$5,035",39.48,0.11,39.48,9.2642%,2,34.4216%,68.8246%,6.3512%,"$89,579","$1,266,322",2nd Quartile
320022,PLAINS REGIONAL MEDICAL CTR - CLOVIS,2100 NORTH THOMAS STREET,CLOVIS,NM,88101,34.41952020000001,-103.2320562,R,STH,01/01/2016,12/31/2016,436.65,106.0,38796.0,3629.0,"$94,661,930",$9172200,"$5,853,783","$30,833,354","$720,677","$216,791",0.0,0.0,29.1635%,70.8365%,1.1078%,1.1078%,"$26,085","$893,037","$2,440",34.24,0.09,34.24,9.6894%,2,38.7560%,62.7706%,5.9047%,"$84,020","$560,565",2nd Quartile
450558,ABILENE REG MED CTR,6250 HWY 83/84,ABILENE,TX,79606,32.374933299999995,-99.7438838,U,STH,09/01/2016,08/31/2017,659.71,184.0,67160.0,6133.0,"$127,168,319",$3502201,"$7,184,196","$45,661,381","$2,795,677","$192,764",0.0,1.0,47.4367%,52.5633%,1.2654%,1.2654%,"$20,735","$691,132","$1,894",33.33,0.09,33.33,2.7540%,2,41.5556%,61.9186%,4.5185%,"$80,104","$427,939",3rd Quartile
10104,GRANDVIEW MEDICAL CENTER,800 MONTCLAIR ROAD,BIRMINGHAM,AL,35213,33.5169978,-86.7485517,U,STH,07/01/2016,06/30/2017,1444.55,351.0,127104.0,17199.0,"$328,959,745",$28410064,"$14,436,976","$84,606,490","$359,741","$227,725",1.0,1.0,54.7110%,45.2890%,1.1734%,1.1734%,"$19,127","$937,207","$2,588",49.00,0.14,49.00,8.6363%,2,30.1081%,66.9686%,7.7478%,"$68,564","$627,635",2nd Quartile
40029,CONWAY REGIONAL MEDICAL CENTER  INC,2302 COLLEGE AVENUE,CONWAY,AR,72034-,35.0859847,-92.4576613,U,STH,01/01/2016,12/31/2016,970.39,143.0,52338.0,7822.0,"$143,362,656",$6428462,"$9,452,761","$55,411,600","$5,662,403","$147,737",1.0,1.0,45.6275%,54.3725%,0.0716%,0.0716%,"$18,328","$1,002,536","$2,739",54.70,0.15,54.70,4.4841%,2,45.2449%,66.4974%,6.2448%,"$66,844","$666,660",2nd Quartile
100126,PALMS OF PASADENA HOSPITAL,1501 PASADENA AVE S,ST PETERSBURG,FL,33707,27.752612,-82.73968719999998,U,STH,10/01/2015,09/30/2016,413.77,167.0,61122.0,4943.0,"$100,161,480",$-1274772,"$8,512,149","$30,263,835","$2,911,106","$242,070",1.0,1.0,64.8805%,35.1195%,3.9912%,3.9912%,"$20,263","$599,769","$1,639",29.60,0.08,29.60,-1.2727%,2,38.7135%,71.3704%,4.1749%,"$93,714","$428,058",3rd Quartile
140089,MCDONOUGH DISTRICT HOSPITAL,525 E. GRANT,MACOMB,IL,61455-,40.44791370000001,-90.6657847,R,STH,07/01/2016,06/30/2017,531.4,45.0,16425.0,1278.0,"$80,788,258",$1137681,"$7,177,918","$38,529,838","$450,098","$152,029",1.0,0.0,18.3650%,81.6350%,0.0847%,0.0847%,"$63,215","$1,795,295","$4,919",28.40,0.08,28.40,1.4082%,2,56.5772%,57.2644%,7.5726%,"$86,014","$1,028,064",3rd Quartile
170105,MCPHERSON HOSPITAL  INC.,1000 HOSPITAL DRIVE,MCPHERSON,KS,67460-,38.3787515,-97.6714281,R,STH,07/01/2016,06/30/2017,267.81,34.0,12410.0,849.0,"$26,513,752",$-3931154,"$1,191,477","$14,524,399","$1,000,920","$99,002",0.0,0.0,19.7936%,80.2064%,2.2760%,2.2760%,"$31,229","$779,816","$2,136",24.97,0.07,24.97,-14.8268%,3,59.2744%,69.8572%,5.7256%,"$58,683","$544,757",4th Quartile
190008,TERREBONNE GENERAL MEDICAL CENTER,8166 MAIN STREET,HOUMA,LA,70360-,29.597206099999998,-90.7142147,U,STH,04/01/2016,03/31/2017,1342.97,188.0,68620.0,8163.0,"$185,389,990",$-3051423,"$13,753,730","$72,660,808","$1,514,868","$138,045",1.0,1.0,45.1864%,54.8136%,0.1129%,0.1129%,"$22,711","$986,117","$2,702",43.42,0.12,43.42,-1.6459%,2,46.6123%,65.0626%,5.7353%,"$64,346","$641,594",3rd Quartile
370030,BLACKWELL REGIONAL HOSPITAL,710 SOUTH 13TH,BLACKWELL,OK,74631,36.7979196,-97.2999387,R,STH,09/03/2016,12/31/2016,42.05,34.0,4080.0,76.0,"$2,230,158",$-520435,"$147,706","$827,117","$121,241","$53,036",1.0,0.0,16.1577%,83.8423%,0.3284%,0.3284%,"$29,344","$65,593",$547,2.24,0.02,2.24,-23.3362%,3,43.7109%,92.8519%,2.5423%,"$23,182","$60,904",4th Quartile
440035,TENNOVA HEALTHCARE CLARKSVILLE,651 DUNLOP LANE,CLARKSVILLE,TN,37040,36.582013399999994,-87.26985079999999,U,STH,10/01/2015,09/30/2016,801.64,261.0,95526.0,8271.0,"$131,413,681",$1793433,"$9,506,891","$42,866,546","$4,698,298","$163,931",1.0,1.0,45.1925%,54.8075%,0.1592%,0.1592%,"$15,888","$503,501","$1,376",31.69,0.09,31.69,1.3647%,2,39.8539%,66.7901%,6.8392%,"$65,333","$336,289",3rd Quartile
450743,TEXAS HEALTH DENTON,207 NORTH BONNIE BRAE,DENTON,TX,76201,33.2172936,-97.1632855,U,STH,05/01/2016,04/30/2017,952.41,208.0,75920.0,10766.0,"$206,447,015",$21509814,"$18,174,754","$68,064,353","$3,001,806","$216,763",0.0,1.0,57.9434%,42.0566%,7.6948%,7.6948%,"$19,176","$992,534","$2,719",51.76,0.14,51.76,10.4190%,2,41.7730%,61.3930%,3.6251%,"$90,548","$609,346",2nd Quartile
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH STREET,ANNISTON,AL,36207,33.668338500000004,-85.8239435,U,STH,07/01/2016,04/30/2017,255.19,125.0,38000.0,2427.0,"$34,719,928",$-2095399,"$2,187,562","$11,208,052","$1,210,885","$136,055",1.0,1.0,33.6228%,66.3772%,0.6216%,0.6216%,"$14,306","$277,759",$914,19.42,0.06,19.42,-6.0351%,3,38.5819%,73.4731%,7.1707%,"$52,493","$204,079",4th Quartile
100124,SANTA ROSA MEDICAL CENTER,6002 BERRYHILL ROAD,MILTON,FL,32570,30.634417,-87.0670118,U,STH,06/01/2016,05/31/2017,321.94,121.0,44165.0,3679.0,"$63,314,950",$9925041,"$4,649,541","$19,432,036","$117,406","$196,667",1.0,1.0,31.5220%,68.4780%,4.7456%,4.7456%,"$17,210","$523,264","$1,434",30.40,0.08,30.40,15.6757%,1,38.0346%,54.0519%,6.5841%,"$74,801","$282,834",1st Quartile
150030,HENRY COUNTY MEMORIAL HOSPITAL,1000 NORTH 16TH STREET,NEW CASTLE,IN,47392-,39.9434653,-85.3632676,U,STH,01/01/2016,12/31/2016,551.17,48.0,17568.0,2294.0,"$75,072,311",$-4776774,"$8,569,596","$35,193,653","$1,050,718","$136,205",1.0,1.0,32.2420%,67.7580%,0.4520%,0.4520%,"$32,726","$1,564,006","$4,273",47.79,0.13,47.79,-6.3629%,3,58.2948%,62.7173%,6.7501%,"$79,401","$980,903",4th Quartile
150047,ST JOSEPH MEDICAL CENTER,700 BROADWAY STREET,FORT WAYNE,IN,46802,41.078126399999995,-85.1493375,U,STH,06/01/2016,05/31/2017,497.04,111.0,40515.0,4876.0,"$83,308,120",$-5459292,"$5,365,158","$30,572,564","$615,755","$167,608",1.0,1.0,55.2386%,44.7614%,1.5522%,1.5522%,"$17,085","$750,524","$2,056",43.93,0.12,43.93,-6.5531%,3,43.1383%,70.0228%,6.6633%,"$72,303","$525,537",4th Quartile
170009,SAINT JOHN HOSPITAL,3500 SOUTH FOURTH STREET,LEAVENWORTH,KS,66048,39.2823835,-94.9058041,U,STH,01/01/2016,12/31/2016,139.48,22.0,8052.0,1230.0,"$18,887,028",$-7291823,"$1,846,933","$9,975,146","$80,905","$135,410",0.0,1.0,49.7440%,50.2560%,0.6619%,0.6619%,"$15,355","$858,501","$2,346",55.91,0.15,55.91,-38.6076%,3,62.5936%,88.4493%,9.7833%,"$84,758","$759,339",4th Quartile
250079,SHARKEY-ISSAQUENA COMM HOSPITAL,108 SOUTH FOURTH STREET,ROLLING FORK,MS,39159,32.90471160000001,-90.88504259999999,R,STH,10/01/2015,09/30/2016,58.05,19.0,6954.0,347.0,"$9,501,588",$-374472,"$539,757","$4,448,048","$1,289,397","$163,679",1.0,0.0,28.7629%,71.2371%,0.2422%,0.2422%,"$27,382","$500,084","$1,366",18.26,0.05,18.26,-3.9412%,3,52.4944%,67.4659%,3.4709%,"$85,923","$337,386",4th Quartile
450135,TX HLTH HARRIS METHODIST HOSPITAL,1301 PENNSYLVANIA AVENUE,FORT WORTH,TX,76104,32.7367249,-97.33937259999999,U,STH,10/01/2015,09/30/2016,3968.4,645.0,235546.0,35940.0,"$767,356,066",$76654861,"$74,046,017","$277,453,212","$1,360,238","$193,367",0.0,1.0,67.7387%,32.2613%,6.7231%,6.7231%,"$21,351","$1,189,699","$3,258",55.72,0.15,55.72,9.9895%,2,45.8065%,60.1209%,6.0498%,"$88,575","$715,258",2nd Quartile
50239,GLENDALE ADVENTIST MEDICAL CENTER,1509 WILSON TERRACE,GLENDALE,CA,92106,34.1502139,-118.2304591,U,STH,01/01/2016,12/31/2016,2018.44,323.0,118218.0,19014.0,"$424,688,881",$8439034,"$35,124,270","$153,375,206","$3,541,267","$210,405",0.0,1.0,69.5919%,30.4081%,2.6626%,2.6626%,"$22,336","$1,314,826","$3,592",58.87,0.16,58.87,1.9871%,2,44.3853%,72.3253%,3.7772%,"$93,389","$950,953",3rd Quartile
110150,OCONEE REGIONAL MEDICAL CENTER,821 N. COBB STREET,MILLEDGEVILLE,GA,31061-,33.089659999999995,-83.2449132,R,STH,10/01/2015,09/30/2016,399.03,103.0,37698.0,2647.0,"$53,631,762",$-5715191,"$5,279,174","$20,363,578","$1,318,337","$134,405",1.0,0.0,32.6879%,67.3121%,3.3795%,3.3795%,"$20,261","$520,697","$1,423",25.70,0.07,25.70,-10.6564%,3,47.8126%,75.7907%,5.2915%,"$64,263","$394,640",4th Quartile
180050,HARLAN ARH,81 BALL PARK ROAD,HARLAN,KY,40831-,36.8093547,-83.3135441,R,STH,07/01/2016,06/30/2017,345.91,70.0,25550.0,3842.0,"$67,489,150",$14122758,"$6,517,465","$18,748,533","$1,083,843","$195,106",1.0,0.0,32.3119%,67.6881%,0.9796%,0.9796%,"$17,566","$964,131","$2,641",54.89,0.15,54.89,20.9260%,1,37.4371%,61.0607%,2.8191%,"$73,042","$588,705",1st Quartile
180127,FRANKFORT REGIONAL,299 KINGS DAUGHTERS DRIVE,FRANKFORT,KY,40601,38.1600632,-84.9068302,R,STH,08/01/2016,07/31/2017,496.86,116.0,42340.0,5458.0,"$111,450,729",$14770659,"$7,230,597","$31,795,036","$2,241,424","$224,310",1.0,0.0,45.9405%,54.0595%,2.2876%,2.2876%,"$20,420","$960,782","$2,632",47.05,0.13,47.05,13.2531%,1,35.0160%,58.5963%,1.1929%,"$78,545","$562,983",1st Quartile
190013,WEST CALCASIEU-CAMERON HOSPITAL,701 EAST CYPRESS,SULPHUR,LA,70663,30.2306859,-93.36865159999999,U,STH,01/01/2016,12/31/2016,634.68,107.0,39162.0,2715.0,"$59,870,797",$165171,"$7,679,133","$30,658,024","$60,550","$94,332",1.0,1.0,27.5724%,72.4276%,0.1552%,0.1552%,"$22,052","$559,540","$1,529",25.37,0.07,25.37,0.2759%,2,64.0331%,71.3740%,7.5502%,"$60,404","$399,366",3rd Quartile
190079,ST. CHARLES PARISH HOSPITAL,1057 PAUL MALLARD ROAD,LULING,LA,70070,29.92411400000001,-90.3704954,U,STH,08/01/2016,07/31/2017,285.91,39.0,14235.0,993.0,"$26,774,786",$-9756909,"$3,224,390","$19,834,862","$234,021","$93,648",1.0,1.0,35.6715%,64.3285%,2.0261%,2.0261%,"$26,964","$686,533","$1,881",25.46,0.07,25.46,-36.4407%,3,86.1230%,137.2300%,16.8566%,"$80,652","$942,129",4th Quartile
190164,BYRD REGIONAL HOSPITAL,1020 FERTITTA BLVD.,LEESVILLE,LA,71446,31.138607899999997,-93.2689173,R,STH,08/01/2016,07/31/2017,221.08,52.0,18980.0,2033.0,"$32,297,086",$-6913765,"$3,215,581","$13,334,418","$103,517","$146,088",1.0,0.0,33.7370%,66.2630%,1.1591%,1.1591%,"$15,886","$621,098","$1,702",39.10,0.11,39.10,-21.4068%,3,51.2430%,81.0323%,8.4536%,"$74,860","$503,290",4th Quartile
190268,LAFAYETTE GENERAL SURGICAL HOSPITAL,1000 WEST PINHOOK RD,LAFAYETTE,LA,70503,30.2040411,-92.01469329999999,U,STH,01/01/2016,12/31/2016,55.67,10.0,3660.0,142.0,"$13,597,656",$1754177,"$652,541","$3,367,304","$21,808","$244,255",1.0,1.0,7.9193%,92.0807%,0.0303%,0.0303%,"$95,758","$1,359,766","$3,715",14.20,0.04,14.20,12.9006%,1,29.5628%,64.0912%,1.0629%,"$72,208","$871,490",1st Quartile
230036,MIDMICHIGAN MEDICAL CENTER - ALPENA,1501 W. CHISHOLM,ALPENA,MI,49707-,45.0783771,-83.45034609999998,U,STH,07/01/2016,06/30/2017,786.8,96.0,35040.0,3896.0,"$134,565,839",$-56859805,"$22,205,212","$54,108,998","$1,721,263","$171,029",1.0,1.0,27.1015%,72.8985%,0.0079%,0.0079%,"$34,539","$1,401,727","$3,840",40.58,0.11,40.58,-42.2543%,3,56.7114%,108.7370%,2.8635%,"$96,993","$1,524,196",4th Quartile
240210,HEALTHEAST ST JOHNS HOSPITAL,1575 BEAM AVENUE,MAPLEWOOD,MN,55109,45.029112100000006,-93.034115,U,STH,09/01/2016,08/31/2017,1117.99,184.0,67160.0,11007.0,"$268,610,283",$29386382,"$26,026,548","$91,658,338","$489,432","$240,262",0.0,1.0,51.2386%,48.7614%,0.7007%,0.7007%,"$24,404","$1,459,838","$4,000",59.82,0.16,59.82,10.9402%,2,43.8125%,42.3187%,1.2160%,"$105,265","$617,784",2nd Quartile
360029,WOOD COUNTY HOSPITAL,950 WEST WOOSTER STREET,BOWLING GREEN,OH,43402-,41.3754554,-83.66592709999998,U,STH,07/01/2016,06/30/2017,587.88,103.0,37595.0,2580.0,"$89,116,788",$9232376,"$14,834,410","$32,485,154","$88,755","$151,590",1.0,1.0,23.6444%,76.3556%,0.4784%,0.4784%,"$34,541","$865,212","$2,370",25.05,0.07,25.05,10.3599%,2,53.0984%,62.9048%,11.9409%,"$80,492","$544,259",2nd Quartile
360075,UH REGIONAL HOSPITALS,27100 CHARDON ROAD,RICHMOND HEIGHTS,OH,44143-,41.5807416,-81.4890916,U,STH,01/01/2016,12/31/2016,781.78,101.0,36966.0,4992.0,"$108,881,937",$-180937,"$10,796,083","$45,422,038","$331,445","$139,274",1.0,1.0,37.3714%,62.6286%,1.4978%,1.4978%,"$21,811","$1,078,039","$2,945",49.43,0.14,49.43,-0.1662%,2,51.6322%,62.7151%,9.6401%,"$71,910","$676,093",3rd Quartile
360266,MOUNT CARMEL NEW ALBANY HOSPITAL,7333 SMITHS MILL ROAD,NEW ALBANY,OH,43054,40.0865311,-82.7900707,U,STH,07/01/2016,06/30/2017,249.49,60.0,21900.0,4707.0,"$107,799,275",$24857390,"$4,345,464","$15,358,500","$410,386","$432,079",1.0,1.0,76.9615%,23.0385%,0.0762%,0.0762%,"$22,902","$1,796,655","$4,922",78.45,0.21,78.45,23.0590%,1,18.2784%,56.4468%,5.4326%,"$78,977","$1,014,154",1st Quartile
460013,MOUNTAIN VIEW HOSPITAL,1000 EAST 100 NORTH,PAYSON,UT,84651,40.0440325,-111.71423519999999,U,STH,09/01/2016,08/31/2017,272.78,114.0,41610.0,3379.0,"$67,867,965",$13186378,"$5,096,224","$17,879,368","$795,443","$248,801",0.0,1.0,53.4770%,46.5230%,3.2875%,3.2875%,"$20,085","$595,333","$1,631",29.64,0.08,29.64,19.4295%,1,33.8534%,56.8148%,4.6760%,"$84,228","$338,237",1st Quartile
10092,DCH REGIONAL MEDICAL CENTER,809 UNIVERSITY BLVD EAST,TUSCALOOSA,AL,35401-,33.204149699999995,-87.5278395,U,STH,10/01/2015,09/30/2016,3718.0,520.0,190320.0,33879.0,"$475,403,454",$25288338,"$51,822,327","$203,237,902","$4,964,459","$127,865",1.0,1.0,53.1181%,46.8819%,4.3298%,4.3298%,"$14,032","$914,237","$2,498",65.15,0.18,65.15,5.3193%,2,53.6513%,59.9350%,6.1616%,"$68,601","$547,948",2nd Quartile
100286,PHYSICIANS REGIONAL MEDICAL CENTER,6101 PINE RIDGE ROAD,NAPLES,FL,34119,26.213958899999998,-81.7320293,U,STH,10/01/2015,09/30/2016,897.5,201.0,73566.0,9385.0,"$205,055,483",$31924344,"$10,754,004","$57,981,644","$4,248,484","$228,474",1.0,1.0,48.9178%,51.0822%,0.4676%,0.4676%,"$21,849","$1,020,177","$2,787",46.69,0.13,46.69,15.5686%,1,33.5205%,56.6137%,7.0259%,"$76,586","$577,559",1st Quartile
130002,ST LUKES MAGIC VALLEY REG MED CTR,801 POLE LINE ROAD WEST,TWIN FALLS,ID,83301,42.5904725,-114.4946086,R,STH,10/01/2015,09/30/2016,1839.88,160.0,58297.0,11288.0,"$355,241,671",$11161558,"$25,091,046","$112,338,527","$5,513,872","$193,079",0.0,0.0,43.3196%,56.6804%,1.1084%,1.1084%,"$31,471","$2,220,260","$6,094",70.55,0.19,70.55,3.1420%,2,38.6862%,67.6068%,5.7162%,"$74,695","$1,501,048",3rd Quartile
250085,MARION GENERAL HOSPITAL,1560 SUMRALL,COLUMBIA,MS,39429,31.255940000000002,-89.80560600000004,R,STH,10/01/2015,09/30/2016,133.22,49.0,17934.0,684.0,"$15,074,643",$-3664774,"$795,256","$6,829,056","$268,079","$113,156",1.0,0.0,33.6551%,66.3449%,0.8331%,0.8331%,"$22,039","$307,646",$841,13.96,0.04,13.96,-24.3109%,3,50.5771%,79.7433%,4.6506%,"$57,231","$245,327",4th Quartile
250123,GARDEN PARK COMMUNITY HOSPITAL,15200 COMMUNITY ROAD,GULFPORT,MS,39503-,30.4441133,-89.0932131,U,STH,01/01/2016,12/31/2016,354.15,117.0,42822.0,3538.0,"$71,543,741",$2147155,"$4,842,738","$22,849,402","$1,158,104","$202,015",1.0,1.0,44.1607%,55.8393%,9.3471%,9.3471%,"$20,222","$611,485","$1,671",30.24,0.08,30.24,3.0012%,2,38.7066%,67.1211%,3.4960%,"$78,193","$410,435",3rd Quartile
450107,LAS PALMAS MEDICAL CENTER,1801 NORTH OREGON,EL PASO,TX,79902-,31.769962100000004,-106.4990287,U,STH,08/01/2016,07/31/2017,2216.69,494.0,180310.0,26777.0,"$472,415,144",$96050825,"$29,082,176","$141,083,017","$6,519,954","$213,117",0.0,1.0,60.2894%,39.7106%,6.8103%,6.8103%,"$17,643","$956,306","$2,620",54.20,0.15,54.20,20.3319%,1,36.0203%,50.3725%,4.3325%,"$76,765","$481,715",1st Quartile
450462,TEXAS HEALTH DALLAS,8200 WALNUT HILL LANE,DALLAS,TX,75231,32.8805597,-96.7624457,U,STH,01/01/2016,12/31/2016,2656.93,536.0,195871.0,24575.0,"$609,234,644",$27818710,"$48,965,580","$208,015,096","$2,351,066","$229,300",0.0,1.0,66.4454%,33.5546%,6.8250%,6.8250%,"$24,791","$1,136,632","$3,110",45.85,0.13,45.85,4.5662%,2,42.1809%,68.4896%,7.2730%,"$96,721","$778,474",2nd Quartile
450860,MEMORIAL HERMANN FIRST COLONY,1211 HIGHWAY 6  SUITE 70,SUGAR LAND,TX,77478,29.605132399999995,-95.6361437,U,STH,01/01/2016,12/31/2016,90.58,6.0,2196.0,380.0,"$30,345,178",$3110282,"$1,586,327","$6,240,759","$23,260","$335,010",0.0,1.0,19.4540%,80.5460%,0.0005%,0.0005%,"$79,856","$5,057,530","$13,818",63.33,0.17,63.33,10.2497%,2,25.7935%,67.3697%,2.8772%,"$86,411","$3,407,242",2nd Quartile
500049,WALLA WALLA GENERAL HOSPITAL,1025 S. SECOND,WALLA WALLA,WA,99362,46.0549641,-118.3299229,R,STH,01/01/2016,12/31/2016,195.63,34.0,12444.0,1272.0,"$46,297,645",$-3134128,"$4,871,026","$22,962,135","$136,360","$236,659",1.0,0.0,25.2307%,74.7693%,3.3301%,3.3301%,"$36,398","$1,361,695","$3,720",37.41,0.10,37.41,-6.7695%,3,60.1179%,79.7064%,4.8516%,"$142,275","$1,085,358",4th Quartile
520177,FROEDTERT MEM. LUTHERAN HOSPT.,9200 WEST WISCONSIN AVENUE,MILWAUKEE,WI,53226,43.0408461,-88.0242958,U,STH,07/01/2016,06/30/2017,4809.84,525.0,189303.0,28559.0,"$1,517,068,898",$120794696,"$84,499,198","$343,464,154","$31,074,516","$315,409",0.0,1.0,48.2329%,51.7671%,0.3158%,0.3158%,"$53,121","$2,889,655","$8,014",54.40,0.15,54.40,7.9624%,2,28.2099%,71.3913%,1.4180%,"$88,977","$2,062,964",2nd Quartile
670008,WEBSTER SURGICAL SPECIALTY HOSPITAL,333 N. TEXAS AVENUE,WEBSTER,TX,77598-,29.5340429,-95.1260246,U,STH,01/01/2016,12/31/2016,142.99,21.0,7686.0,673.0,"$51,898,502",$9514540,"$2,776,168","$9,377,082","$448,463","$362,952",0.0,1.0,18.6703%,81.3297%,0.0131%,0.0131%,"$77,115","$2,471,357","$6,752",32.05,0.09,32.05,18.3330%,1,23.4173%,66.2909%,3.1369%,"$84,994","$1,638,285",1st Quartile
