Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,Rural Versus Urban,CCN Facility Type,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Beds,Total Bed Days Available,Total Discharges (V + XVIII + XIX + Unknown),Net Patient Revenue,Net Income,Wage-Related Costs (Core),Total Salaries (adjusted),CON,Urban,Inpatient %,Outpatient %,Charity %,Uncompensated %,Rev/Discharge,Rev Per Bed,Rev Per Bed Days,Discharges Per Bed,Discharges Per Bed Days,Discharge/FTE,Net Income %,Net Income Score,Labor %,Overhead %,Depreciation %,LbrExp/FTE,Overhead Exp Per Bed,lat,lng
210061,ATLANTIC GENERAL HOSPITAL,9733 HEALTHWAY DRIVE,BERLIN,MD,21811,R,STH,07/01/2016,06/30/2017,652.02,48.0,17520.0,3269.0,114461088.0,3193309.0,6300604.0,52285725.0,1.0,0.0,0.23560742304106355,0.7643925769589365,0.013323610902597746,0.013323610902597746,35014.098501070664,2384606.0,6533.167123287672,68.10416666666667,0.1865867579908676,68.10416666666667,0.02789864272476599,2,0.5118449424489133,0.5677264399234088,0.05342537020091929,89853.5765774056,1353803.875,38.3396404,-75.21154770000001
440058,SOUTHERN TENNESSEE MEDICAL CENTER,185 HOSPITAL ROAD,WINCHESTER,TN,37398,R,STH,01/01/2016,12/31/2016,495.79,128.0,46848.0,3420.0,88943311.0,6532455.0,4484376.0,34676613.0,1.0,0.0,0.3547099765161927,0.6452900234838074,0.021972681003521444,0.021972681003521444,26006.816081871344,694869.6171875,1898.5508666325134,26.71875,0.07300204918032786,26.71875,0.07344515204746538,2,0.4402915582937991,0.5040860464481697,0.03291006335484857,78987.04895217733,350274.078125,35.1762516,-86.0898239
210048,HOWARD COUNTY,5755 CEDAR LANE,COLUMBIA,MD,21045,U,STH,07/01/2016,06/30/2017,1530.8,264.0,96360.0,17049.0,265216587.0,24778566.0,25552271.0,104585801.0,1.0,1.0,0.6154382968944935,0.3845617031055065,0.007568938363572259,0.007568938363572259,15556.1374274151,1004608.2840909092,2752.351463262765,64.57954545454545,0.1769302615193026,64.57954545454545,0.09342766333087606,2,0.4906860218361833,0.5981952742646522,0.00367068670557924,85013.11209824929,600951.928030303,39.21411129999999,-76.885968
390008,ELLWOOD CITY HOSPITAL,724 PERSHING STREET,ELLWOOD CITY,PA,16117,R,STH,07/01/2016,06/30/2017,257.15,52.0,18980.0,846.0,20843670.0,530229.0,26515548.0,14537956.0,0.0,0.0,0.3493043055406625,0.6506956944593375,0.0018790356976482547,0.0018790356976482547,24637.90780141844,400839.80769230775,1098.191253951528,16.26923076923077,0.04457323498419389,16.26923076923077,0.025438370498093662,2,1.9695909597494108,0.7446382522847464,0.05085116968364976,159648.08088664204,298480.65384615393,40.86983060000001,-80.27568769999999
190053,JENNINGS AMERICAN LEGION HOSPITAL,1634 ELTON ROAD,JENNINGS,LA,70546,R,STH,12/01/2015,11/30/2016,351.68,49.0,17934.0,2915.0,39312331.0,-2108442.0,3639754.0,18168926.0,1.0,0.0,0.4895489432466871,0.5104510567533129,0.01576785156799784,0.01576785156799784,13486.219897084047,802292.4693877551,2192.055927288948,59.48979591836735,0.16254042600646815,59.48979591836735,-0.05363309542748813,3,0.5547541813279909,0.5866062737414375,0.05588475534559373,62012.8525932666,470629.7959183674,30.239449199999996,-92.6631571
210001,MERITUS MEDICAL CENTER,11116 MEDICAL CAMPUS ROAD,HAGERSTOWN,MD,21742,U,STH,07/01/2016,06/30/2017,1536.27,247.0,90155.0,17557.0,319198713.0,38261486.0,26224908.0,103650588.0,1.0,1.0,0.4823335118762486,0.5176664881237514,0.009599784946501336,0.009599784946501336,18180.709289741986,1292302.4817813763,3540.554744606511,71.08097165991903,0.1947423881093672,71.08097165991903,0.11986729407646453,1,0.4068797608215921,0.6438413365407272,0.06104046541064845,84539.49891620614,832037.7570850202,39.6226768,-77.6851973
260108,MISSOURI BAPTIST MEDICAL CENTER,3015 N. BALLAS ROAD,ST. LOUIS,MO,63131-2329,U,STH,01/01/2016,12/31/2016,2319.06,413.0,155184.0,20304.0,570234692.0,25474197.0,43347743.0,159490099.0,1.0,1.0,0.42720413100430105,0.572795868995699,0.005336618488304812,0.005336618488304812,28084.844956658788,1380713.5399515738,3674.5714248891636,49.16222760290557,0.13083823074543768,49.16222760290557,0.04467317993342994,2,0.35570940324339295,0.670168431281624,0.046968110456527615,87465.54293549973,925310.6271186441,38.636222499999995,-90.44651999999999
440072,DYERSBURG REGIONAL MEDICAL CENTER,400 TICKLE STREET,DYERSBURG,TN,38024,R,STH,02/01/2016,01/31/2017,342.68,95.0,34770.0,4101.0,61114390.0,2378907.0,4031686.0,19201585.0,1.0,0.0,0.3296382047662641,0.670361795233736,0.00021269949679609008,0.00021269949679609008,14902.314069739086,643309.3684210526,1757.675870002876,43.16842105263158,0.117946505608283,43.16842105263158,0.038925480561942935,2,0.3801604008483109,0.6529113683373098,0.07651186569971491,67798.73643048907,420024.0,36.048668799999994,-89.3804718
100137,HEART OF FLORIDA REGIONAL MEDICAL CE,40100 US HIGHWAY 27,DAVENPORT,FL,33837,U,STH,07/01/2016,06/30/2017,697.06,193.0,70445.0,9335.0,143292199.0,22395354.0,8751084.0,42771029.0,1.0,1.0,0.5626031422609808,0.4373968577390192,0.034291803980201326,0.034291803980201326,15349.994536689876,742446.6269430051,2034.1003477890554,48.36787564766839,0.1325147278018312,48.36787564766839,0.1562915089327368,1,0.3595597901320504,0.5520167919259862,0.04302872761412504,73913.45508277624,409843.0051813472,28.181492900000002,-81.6418777
100175,DESOTO MEMORIAL HOSPITAL,900 NORTH ROBERT ROAD,ARCADIA,FL,34266,R,STH,10/01/2015,09/30/2016,215.94,49.0,17934.0,1146.0,29634038.0,-794064.0,2742781.0,12853773.0,1.0,0.0,0.2165665857536348,0.7834334142463653,0.07426257602828208,0.07426257602828208,25858.67190226876,604776.2857142857,1652.3942232630757,23.387755102040817,0.06390097022415524,23.387755102040817,-0.026795673272741297,2,0.5263053924679452,0.6607264592155817,0.0529035563766234,72226.33138834861,399591.693877551,27.2264327,-81.8504396
210033,CARROLL COUNTY GENERAL HOSPITAL,200 MEMORIAL AVENUE,WESTMINSTER,MD,21157,U,STH,07/01/2016,06/30/2017,1082.9,143.0,52195.0,9937.0,237403400.0,41011963.0,19754478.0,73697439.0,1.0,1.0,0.4411075304972028,0.5588924695027973,0.001775450562207618,0.001775450562207618,23890.852369930562,1660163.6363636362,4548.393524283935,69.4895104895105,0.1903822205192068,69.4895104895105,0.17275221416373987,1,0.39364186443833576,0.5084188768989829,0.05375816858562262,86297.82713085234,844058.5314685316,39.5582432,-76.99083459999999
210063,ST. JOSEPH MEDICAL CENTER,7601 OSLER DRIVE,TOWSON,MD,21204,U,STH,07/01/2016,06/30/2017,1560.32,252.0,91980.0,15476.0,359635172.0,20568473.0,24655214.0,109657775.0,1.0,1.0,0.5928339580309678,0.4071660419690322,0.006793793238888214,0.006793793238888214,23238.250969242694,1427123.6984126985,3909.9279408567077,61.412698412698404,0.16825396825396827,61.412698412698404,0.057192606845472824,2,0.3734701148751936,0.6442051446514246,0.05270681645120072,86080.41235131255,919360.4285714284,39.3878812,-76.61101690000001
260061,NEVADA REGIONAL MEDICAL CENTER,800 SOUTH ASH,NEVADA,MO,64772,R,STH,07/01/2016,06/30/2017,237.04,41.0,14965.0,976.0,34084376.0,-6067252.0,3527065.0,15129934.0,1.0,0.0,0.3517988253174051,0.6482011746825949,0.03761265865627113,0.03761265865627113,34922.516393442624,831326.243902439,2277.606147677915,23.804878048780488,0.06521884396926161,23.804878048780488,-0.17800683808909984,3,0.5473768685100763,0.7651713794026918,0.10527459854333257,78708.23067836653,636107.0487804879,37.8309079,-94.3605275
390130,MINERS HOSPITAL,290 HAIDA AVENUE,HASTINGS,PA,16646,R,STH,07/01/2016,06/30/2017,110.26,30.0,10950.0,390.0,15427607.0,-646183.0,2882088.0,5270082.0,0.0,0.0,0.1159058548175156,0.8840941451824844,0.0026116817728115576,0.0026116817728115576,39557.96666666667,514253.56666666653,1408.9138812785388,13.0,0.03561643835616438,13.0,-0.041884849672408686,3,0.5284144196828452,0.7591887063236703,0.04090174192277519,73935.87883185197,390415.5,40.6578914,-78.7052046
140164,MEMORIAL HOSPITAL OF CARBONDALE,405 W. JACKSON ST.,CARBONDALE,IL,62901,U,STH,04/01/2016,03/31/2017,1116.7,159.0,58035.0,10580.0,285176980.0,21770484.0,15766951.0,64706377.0,1.0,1.0,0.4240815204957111,0.575918479504289,0.004459290507950537,0.004459290507950537,26954.345935727793,1793565.9119496855,4913.8792108210555,66.54088050314465,0.1823037822003963,66.54088050314465,0.07634025719747786,2,0.2821873210102723,0.5368295961336009,0.06873789742776573,72063.51571594879,962839.2641509435,37.7277551,-89.2202884
150069,KINGS DAUGHTERS HOSPITAL,ONE KINGS DAUGHTERS DRIVE,MADISON,IN,47250-,R,STH,01/01/2016,12/31/2016,821.91,89.0,32574.0,3228.0,125305245.0,10523025.0,9388100.0,50989783.0,1.0,0.0,0.2645637857622458,0.7354362142377542,0.0008457746521304835,0.0008457746521304835,38818.229553903344,1407924.1011235956,3846.787161539879,36.26966292134831,0.09909743967581508,36.26966292134831,0.08397912633266069,2,0.4818464143300625,0.5734403456136253,0.0969619348336137,73460.45552432747,807360.4831460674,38.792621200000006,-85.3640923
10019,HELEN KELLER HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,35660-,U,STH,10/01/2015,09/30/2016,654.6,185.0,67710.0,6507.0,72539942.0,144727.0,7132014.0,32319330.0,1.0,1.0,0.33420808365984805,0.6657919163401519,0.013550975819638784,0.013550975819638784,11147.98555401875,392107.7945945945,1071.3327721163787,35.17297297297297,0.09610101905183872,35.17297297297297,0.0019951353145553933,2,0.5438568451019715,0.6732489116134115,0.07319396533291962,60267.86434463794,263986.14594594593,34.7460029,-87.7003008
210030,CHESTER RIVER HOSPITAL CENTER,100 BROWN STREET,CHESTERTOWN,MD,21620,R,STH,07/01/2016,06/30/2017,220.15,26.0,9490.0,1711.0,51809258.0,7850000.0,4710001.0,13385560.0,1.0,0.0,0.33943597217106913,0.6605640278289309,0.014887686675613071,0.014887686675613071,30280.1040327294,1992663.7692307688,5459.352792413067,65.80769230769229,0.1802950474183351,65.80769230769229,0.1515173214794931,1,0.3492727303679972,0.6515558667140147,0.08373792961867935,82196.50692709516,1298331.7692307692,39.21837,-76.064499
230055,DICKINSON COUNTY HEALTHCARE SYSTEM,1721 S. STEPHENSON AVENUE,IRON MOUNTAIN,MI,49801-,R,STH,01/01/2016,12/31/2016,735.47,96.0,35136.0,2668.0,103796932.0,-3617849.0,12562758.0,46448201.0,1.0,0.0,0.1997075895125268,0.8002924104874731,0.005055891247344382,0.005055891247344382,38904.397301349316,1081218.041666667,2954.147654826958,27.79166666666667,0.07593351548269581,27.79166666666667,-0.03485506681449891,3,0.5685231524954899,0.6020721209755988,0.04372982816100962,80235.71185772363,650971.2395833335,45.8098407,-88.0445283
260163,PARKLAND HEALTH CENTER - FARMINGTON,1101 WEST LIBERTY,FARMINGTON,MO,63640,R,STH,01/01/2016,12/31/2016,505.51,86.0,31476.0,3850.0,95957808.0,5148569.0,7489284.0,33824552.0,1.0,0.0,0.21477345580746304,0.7852265441925369,0.027634697532899044,0.027634697532899044,24924.105974025973,1115788.465116279,3048.6023637056805,44.76744186046512,0.1223154149193036,44.76744186046512,0.05365450823970468,2,0.4305416814023096,0.5750622294331692,0.05753449474377322,81727.04001899072,641647.8023255814,37.7817654,-90.4383448
320006,EASTERN NEW MEXICO MEDICAL CENTER,405 W COUNTRY CLUB,ROSWELL,NM,88201-,R,STH,06/01/2016,05/31/2017,424.54,162.0,59130.0,4555.0,116419457.0,55426590.0,8871541.0,25498347.0,0.0,0.0,0.4002554375266102,0.5997445624733898,0.006618575793563442,0.006618575793563442,25558.607464324916,718638.6234567901,1968.8729409775074,28.117283950617285,0.07703365465922543,28.117283950617285,0.4760938714909141,1,0.29522460322074856,0.3159334096533365,0.03049716165571877,80957.94978093938,227041.950617284,33.423915,-104.5285985
390127,PHOENIXVILLE HOSPITAL,140 NUTT ROAD,PHOENIXVILLE,PA,19460,U,STH,07/01/2016,06/30/2017,648.02,126.0,45990.0,6573.0,156176457.0,4157621.0,12509203.0,47864137.0,0.0,1.0,0.4774662690652666,0.5225337309347334,0.0048375409105355744,0.0048375409105355744,23760.30077590141,1239495.6904761905,3395.8786040443574,52.16666666666666,0.14292237442922373,52.16666666666666,0.026621304387766973,2,0.3865713255359609,0.6863760329765964,0.06025757774745781,93165.85907842351,850760.1349206348,40.13038220000001,-75.5149128
530032,EVANSTON REGIONAL,190 ARROWHEAD DR,EVANSTON,WY,82930,R,STH,05/01/2016,04/30/2017,127.23,32.0,11680.0,632.0,29388428.0,8288804.0,2644957.0,7857954.0,0.0,0.0,0.18122563043788395,0.818774369562116,0.04060540427681263,0.04060540427681263,46500.677215189884,918388.375,2516.1325342465752,19.75,0.05410958904109589,19.75,0.2820431225515023,1,0.3573825384603763,0.4662145249824183,0.036843413332621935,82550.5855537216,428166.0,41.2431244,-110.99062140000001
100209,KENDALL REGIONAL MEDICAL CENTER,11750 BIRD ROAD,MIAMI,FL,33175-,U,STH,01/01/2016,12/31/2016,1594.35,394.0,144204.0,22539.0,418672638.0,110294022.0,26431309.0,105452612.0,1.0,1.0,0.7125765937225801,0.2874234062774199,0.013955411626398188,0.013955411626398188,18575.4753094636,1062620.9086294416,2903.3358159274358,57.20558375634518,0.15629940917034202,57.20558375634518,0.2634373780117916,1,0.3150048726136242,0.5068914797341021,0.07316714831505182,82719.55405023991,538633.4847715736,25.7318139,-80.3856973
160032,SKIFF MEDICAL CENTER,204 N 4TH AVE E,NEWTON,IA,50208,R,STH,07/01/2016,06/30/2017,191.39,48.0,17520.0,877.0,30544438.0,-1220483.0,2579035.0,11375927.0,1.0,0.0,0.21180397689611724,0.7881960231038827,0.0016297893580494098,0.0016297893580494098,34828.321550741166,636342.4583333335,1743.40399543379,18.27083333333333,0.05005707762557077,18.27083333333333,-0.03995761847050517,3,0.4568740796605916,0.6933746497480163,0.05240358326448828,72913.74679972831,441223.72916666674,41.7034206,-93.0509917
370011,MERCY HOSPITAL EL RENO,2115 PARK VIEW DRIVE,EL RENO,OK,73036-0129,U,STH,07/01/2016,06/30/2017,86.71,48.0,17520.0,328.0,10040615.0,-1576817.0,1107333.0,6751923.0,1.0,1.0,0.18550598693919354,0.8144940130608065,0.07897095944820114,0.07897095944820114,30611.63109756097,209179.47916666663,573.0944634703196,6.833333333333332,0.01872146118721461,6.833333333333332,-0.15704386633687278,3,0.7827464751910117,0.5196341060781635,0.0863843499626268,90638.40387498561,108696.79166666669,35.5298741,-97.98048829999999
370023,DUNCAN REGIONAL HOSPITAL,1407 WHISENANT DRIVE,DUNCAN,OK,74534-,R,STH,07/01/2016,06/30/2017,580.28,81.0,29565.0,3844.0,88861872.0,12415052.0,6765799.0,37884206.0,1.0,0.0,0.33113094678333577,0.6688690532166642,0.02336554422351129,0.02336554422351129,23117.032258064515,1097060.1481481479,3005.644241501776,47.45679012345679,0.1300186030779638,47.45679012345679,0.13971179900418934,1,0.5024652755458494,0.6702808939248995,0.07849761481504687,76945.62107947888,735338.4567901235,34.52031229999999,-97.9762021
670067,BAYLOR ORTHOPEDIC AND SPINE HOSPITAL,707 HIGHLANDER BOULEVARD,ARLINGTON,TX,76015,U,STH,01/01/2016,12/31/2016,151.65,24.0,8784.0,1577.0,94863624.0,39188575.0,2424057.0,10319403.0,0.0,1.0,0.4960140262838253,0.5039859737161747,0.004940017893476218,0.004940017893476218,60154.4857324033,3952651.0,10799.592896174865,65.70833333333333,0.17953096539162114,65.70833333333333,0.4131043422924682,1,0.1343345263723005,0.4728248311491874,0.018788877388871417,84032.04747774481,1868911.541666667,32.682947600000006,-97.1168429
60003,LONGMONT UNITED HOSPITAL,1950 WEST MOUNTAIN VIEW AVENUE,LONGMONT,CO,80501-3129,U,STH,01/01/2016,12/31/2016,892.1,131.0,47946.0,6181.0,175837275.0,-8650215.0,14750768.0,73051877.0,0.0,1.0,0.4789603469449174,0.5210396530550827,0.005082403602990322,0.005082403602990322,28448.03025400421,1342269.2748091605,3667.4023901889623,47.18320610687022,0.1289158636799733,47.18320610687022,-0.049194432750393785,3,0.4993403418018165,0.662051547375265,0.01203690741908961,98422.42461607444,888651.4503816793,40.1822195,-105.1260783
380027,MERCY MEDICAL CENTER,2700 STEWART PARKWAY,ROSEBURG,OR,97471-,R,STH,07/01/2016,06/30/2017,808.35,140.0,51100.0,8104.0,199693880.0,47973796.0,17194649.0,64855393.0,1.0,0.0,0.4049926672816002,0.5950073327183998,0.0064984114685938295,0.0064984114685938295,24641.396841066144,1426384.8571428568,3907.9037181996086,57.88571428571429,0.15859099804305285,57.88571428571429,0.24023668627200795,1,0.4108791015528368,0.5339698792972524,0.02528156095720109,101503.11375023195,761646.55,43.241686200000004,-123.3668392
490097,SOUTHERN VIRGINIA REGIONAL MED. CTR.,214 WEAVER AVENUE,EMPORIA,VA,23847,R,STH,03/01/2016,02/28/2017,171.63,70.0,25550.0,1148.0,24358058.0,-7956335.0,1937905.0,10020529.0,1.0,0.0,0.330764676281992,0.669235323718008,0.019735768754635532,0.019735768754635532,21217.82055749129,347972.2571428571,953.348649706458,16.4,0.044931506849315066,16.4,-0.3266407773558959,3,0.4909436540466403,0.9341234839000712,0.07386598718173673,69675.66276292024,325049.0571428572,36.7002029,-77.5409061
500027,SWEDISH MEDICAL CENTER,747 BROADWAY,SEATTLE,WA,98122-4307,U,STH,01/01/2016,12/31/2016,4347.0,697.0,247852.0,39413.0,1278398020.0,-2920528.0,102587351.0,397564231.0,1.0,1.0,0.5816641574115332,0.4183358425884669,0.0060606656759371385,0.0060606656759371385,32435.94803744957,1834143.50071736,5157.9088326904775,56.546628407460545,0.15901828510562754,56.546628407460545,-0.002284521685976955,2,0.3912330699636096,0.44142372107240907,0.04163920482292362,115056.72463768115,809634.4490674319,47.60846420000001,-122.3214803
60024,UNIVERSITY OF CO HOSPITAL,12606 E 16TH AVENUE,AURORA,CO,80045,U,STH,07/01/2016,06/30/2017,5223.46,629.0,228816.0,30959.0,1623587702.0,432696714.0,87175447.0,368242738.0,0.0,1.0,0.5194092008175543,0.4805907991824458,0.005750233873106782,0.005750233873106782,52443.15714331858,2581220.5119236885,7095.603900076918,49.21939586645469,0.1353008530871967,49.21939586645469,0.2665065234646622,1,0.2805011299599016,0.6501373327105923,0.042805786169966935,87187.07236199759,1678147.8187599361,39.7419681,-104.84709840000001
160124,LAKES REGIONAL HEALTHCARE,HIGHWAY 71 SOUTH,SPIRIT LAKE,IA,51360-,R,STH,07/01/2016,06/30/2017,194.43,44.0,16060.0,750.0,37699895.0,1245270.0,3264030.0,11587008.0,1.0,0.0,0.2365817611357875,0.7634182388642125,0.001480693779120605,0.001480693779120605,50266.52666666666,856815.7954545454,2347.440535491905,17.045454545454547,0.04669987546699875,17.045454545454547,0.03303112647926473,2,0.3939278345470193,0.7097402791174883,0.07553121832302186,76382.44098133004,608116.6818181818,43.417711700000005,-95.125057
210044,GREATER BALTIMORE MEDICAL CENTER,6701 NORTH CHARLES STREET,BALTIMORE,MD,21204,U,STH,07/01/2016,06/30/2017,2472.7,262.0,95630.0,7522.0,404149535.0,31834542.0,36410051.0,183999728.0,1.0,1.0,0.5357348168681267,0.4642651831318733,0.001423713131328977,0.001423713131328977,53728.999601169904,1542555.4770992366,4226.179389312977,28.709923664122137,0.07865732510718394,28.709923664122137,0.07876921595369397,2,0.5453668999025324,0.5779932445054031,0.07146734685714781,89137.29081570751,891586.645038168,39.391847600000006,-76.6241887
260059,MERCY HOSPITAL LEBANON,100 HOSPITAL DRIVE,LEBANON,MO,65536,R,STH,07/01/2016,06/30/2017,414.0,49.0,17885.0,2312.0,96234721.0,27645949.0,5723297.0,26959789.0,1.0,0.0,0.18085734246503685,0.8191426575349632,0.02464342365579259,0.02464342365579259,41624.0142733564,1963973.8979591841,5380.750405367627,47.18367346938776,0.12927033827229525,47.18367346938776,0.2872762420124853,1,0.339618441871931,0.4337165896703748,0.043775489305985515,78944.65217391304,851808.0612244898,37.6815995,-92.6342741
450192,HILL REGIONAL HOSPITAL,101 CIRCLE DRIVE,HILLSBORO,TX,76645,R,STH,06/01/2016,05/31/2017,134.35,62.0,22630.0,933.0,19943315.0,-10768841.0,1758978.0,8445914.0,0.0,0.0,0.3155124488193768,0.6844875511806232,0.04369343812701148,0.04369343812701148,21375.471596998927,321666.37096774194,881.277728678745,15.048387096774194,0.04122845779938135,15.048387096774194,-0.5399724669644941,3,0.5116948711886665,1.1491490757679954,0.11027223909365118,75957.51395608486,369642.61290322576,32.0131078,-97.0993777
210055,LAUREL REGIONAL HOSPITAL,7300 VAN DUSEN ROAD,LAUREL,MD,20707,U,STH,07/01/2016,06/30/2017,418.44,137.0,50005.0,4032.0,81678209.0,-5526405.0,7282927.0,27923844.0,1.0,1.0,0.5396594327074665,0.4603405672925335,0.010109563004742184,0.010109563004742184,20257.492311507936,596191.3065693431,1633.4008399160086,29.43065693430657,0.08063193680631937,29.43065693430657,-0.06766070250144687,3,0.4310423971221015,0.7384888299889142,0.04446053659183442,84138.15839785872,440280.6204379562,39.0866154,-76.8818704
410013,THE WESTERLY HOSPITAL,25 WELLS STREET,WESTERLY,RI,02891-,U,STH,10/01/2015,09/30/2016,440.0,75.0,27450.0,2386.0,63216981.0,-5218177.0,6345148.0,28701634.0,1.0,1.0,0.2895661470407565,0.7104338529592436,0.0031934773981060565,0.0031934773981060565,26494.962699077954,842893.08,2302.986557377049,31.81333333333333,0.08692167577413479,31.81333333333333,-0.08254391331974552,3,0.5543887329893213,0.6511940201636646,0.07318247291815469,79651.77727272728,548886.9333333332,41.36194879999999,-71.82467659999999
450883,BAYLOR MEDICAL CENTER AT TROPHY CLUB,2850 SOUTH HIGHWAY 114 E,TROPHY CLUB,TX,76262,U,ORD,01/01/2016,12/31/2016,157.36,22.0,8052.0,943.0,97378780.0,34239272.0,2589905.0,10995115.0,0.0,1.0,0.3582461275871813,0.6417538724128187,0.0012999033259607482,0.0012999033259607482,103264.87804878046,4426308.181818182,12093.73820168902,42.86363636363637,0.1171137605563835,42.86363636363637,0.351609169882802,1,0.1395069849920075,0.5100272975282706,0.015108702327139444,86330.83375699034,2257538.0,32.9884819,-97.17484759999999
470001,CENTRAL VERMONT HOSPITAL,130 FISHER ROAD,BARRE,VT,05641,R,STH,10/01/2015,09/30/2016,1281.43,62.0,22692.0,3864.0,181863925.0,3812712.0,19512182.0,97053013.0,1.0,0.0,0.28469329116535763,0.7153067088346423,0.001490438524297768,0.001490438524297768,47066.23317805383,2933289.1129032257,8014.451128150891,62.32258064516129,0.17028027498677947,62.32258064516129,0.02096464155824197,2,0.6409473181665908,0.5194712695219791,0.06172977955908517,90964.93370687436,1523759.4193548388,44.1793467,-72.49178459999999
670106,PEARLAND MEDICAL CENTER,11100 SHADOW CREEK PARKWAY,PEARLAND,TX,77584,U,STH,02/01/2016,01/31/2017,218.19,30.0,10980.0,1921.0,31466870.0,-25417943.0,3680453.0,16589831.0,0.0,1.0,0.4807797265413864,0.5192202734586137,0.2054337784469825,0.2054337784469825,16380.463300364394,1048895.666666667,2865.835154826958,64.03333333333333,0.1749544626593807,64.03333333333333,-0.8077683925983106,3,0.6441785916425752,1.3109586368138937,0.2370523665048351,92901.98450891423,1375058.833333333,29.5775464,-95.39019240000002
60001,NORTH COLORADO MEDICAL CENTER,1801 16TH STREET,GREELEY,CO,80631,U,STH,01/01/2016,12/31/2016,1587.82,225.0,82350.0,10283.0,354308483.0,23581040.0,21148130.0,101023488.0,0.0,1.0,0.4674598672970632,0.5325401327029368,0.012242105984236341,0.012242105984236341,34455.750559175336,1574704.368888889,4302.470953248329,45.702222222222225,0.124869459623558,45.702222222222225,0.06655510983066132,2,0.34481708415657664,0.6836443343074007,0.12458302614222196,76942.98975954454,1076537.72,40.4146785,-104.71016949999999
100131,AVENTURA HOSPITAL AND MED CTR,2801 NE 209TH ST AT BISCAYNE BLVD,MIAMI,FL,33180-,U,STH,01/01/2016,12/31/2016,1408.7,351.0,128466.0,20616.0,350834381.0,72098543.0,22292870.0,95359850.0,1.0,1.0,0.7287613959820679,0.2712386040179321,0.05842629488470801,0.05842629488470801,17017.57765812961,999528.1509971509,2730.9512322326527,58.735042735042725,0.1604782588389146,58.735042735042725,0.2055059221804148,1,0.3353511695879088,0.5401333514117591,0.040023611596948935,83518.64839923334,539878.4900284901,25.968993899999997,-80.1457939
100023,CITRUS MEMORIAL HOSPITAL,502 HIGHLAND BLVD,INVERNESS,FL,32652,U,STH,11/01/2015,10/31/2016,739.73,204.0,74364.0,10328.0,139299362.0,3389493.0,12940512.0,40744916.0,1.0,1.0,0.5793524103032882,0.4206475896967118,0.05210064063322846,0.05210064063322846,13487.544732765298,682840.0098039216,1873.2096444516164,50.62745098039216,0.13888440643322034,50.62745098039216,0.024332437358901903,2,0.3853960795599337,0.7035901858617271,0.04447215630463548,72574.35550809077,480439.5294117647,28.8338994,-82.3358636
100166,DOCTORS HOSPITAL OF SARASOTA,5731 BEE RIDGE RD,SARASOTA,FL,34233-,U,STH,01/01/2016,12/31/2016,463.85,139.0,50874.0,7172.0,121952319.0,10629155.0,8502521.0,34341159.0,1.0,1.0,0.6292352083149776,0.3707647916850224,0.010033650938609869,0.010033650938609869,17003.948549916342,877354.8129496403,2397.144297676613,51.597122302158276,0.14097574399496796,51.597122302158276,0.08715828519833231,2,0.3513150086141453,0.6328955663401529,0.04364239272891563,92365.37673816967,555273.9712230215,27.3019635,-82.4534904
140211,DELNOR-COMMUNITY HOSPITAL,300 RANDALL ROAD,GENEVA,IL,60134,U,STH,09/01/2016,08/31/2017,1037.78,144.0,52560.0,7401.0,329280451.0,33216542.0,19287255.0,75647461.0,1.0,1.0,0.3203684096375645,0.6796315903624356,0.004058950344428434,0.004058950344428434,44491.34589920281,2286669.798611111,6264.848763318113,51.39583333333334,0.14081050228310502,51.39583333333334,0.10087614341854748,2,0.2883096026857665,0.6520002519068464,0.057232340829125025,91478.65250823872,1490909.2847222222,41.886284499999995,-88.34354509999999
140242,CENTRAL DUPAGE HOSPITAL,0 NORTH 025 WINFIELD ROAD,WINFIELD,IL,60190,U,STH,09/01/2016,08/31/2017,3236.19,347.0,126655.0,19956.0,1036617656.0,213577994.0,59443109.0,233733191.0,1.0,1.0,0.4026096583000144,0.5973903416999856,0.011870289811077654,0.011870289811077654,51945.16215674483,2987370.766570605,8184.577442659192,57.510086455331404,0.1575618806995381,57.510086455331404,0.2060335291067047,1,0.2828200911908836,0.5628382592395281,0.055909431664166065,90593.0430537144,1681406.561959654,41.873562,-88.1556693
210040,NORTHWEST HOSPITAL CENTER,5401 OLD COURT ROAD,RANDALLSTOWN,MD,21133,U,STH,07/01/2016,06/30/2017,1184.04,185.0,67350.0,13751.0,253443479.0,29016000.0,17969760.0,92047855.0,1.0,1.0,0.6112373029721586,0.3887626970278414,0.005867671189914498,0.005867671189914498,18430.912588175404,1369964.7513513514,3763.080608760208,74.32972972972973,0.2041722345953972,74.32972972972973,0.1144870647865436,1,0.4340913225863665,0.5866853295523141,0.04474064609884873,92917.14384649169,803738.2216216215,39.3589414,-76.78168659999999
