Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,lat,lng,Rural Versus Urban,CCN Facility Type,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Beds,Total Bed Days Available,Total Discharges (V + XVIII + XIX + Unknown),Net Patient Revenue,Net Income,Wage-Related Costs (Core),Total Salaries (adjusted),Contract Labor,Rev Per FTE,CON,Urban,Inpatient %,Outpatient %,Charity %,Uncompensated %,Rev/Discharge,Rev Per Bed,Rev Per Bed Days,Discharges Per Bed,Discharges Per Bed Days,Discharge/FTE,Net Income %,Net Income Score,Labor %,Overhead %,Depreciation %,LbrExp/FTE,Overhead Exp Per Bed,Pacesetter Group
50382,CITRUS VALLEY MEDICAL CENTER,210 WEST SAN BERNARDINO ROAD,COVINA,CA,91723,34.0878738,-117.89350049999999,U,STH,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,1955.25,481.0,175565.0,23656.0,"$505,462,067",$91523752,"$36,731,870","$168,603,164","$6,387,398","$258,515",0.0,1.0,66.2915%,33.7085%,0.2503%,0.2503%,"$21,367","$1,050,857","$2,879",49.18,0.13,49.18,18.1069%,1,40.6232%,54.7738%,3.1726%,"$105,017","$575,594",1st Quartile
60031,PENROSE/ST. FRANCIS HEALTHCARE,2222 N. NEVADA,COLORADO SPRINGS,CO,80933,38.8656138,-104.82138520000001,R,STH,07/01/2017 12:00:00 AM,06/30/2018 12:00:00 AM,2626.65,426.0,155490.0,24359.0,"$639,210,906",$43399571,"$36,720,862","$184,415,090","$987,598","$243,356",0.0,0.0,50.0257%,49.9743%,1.1239%,1.1239%,"$26,241","$1,500,495","$4,111",57.18,0.16,57.18,6.7896%,2,34.5951%,64.1439%,5.0722%,"$84,189","$962,477",2nd Quartile
100035,MANATEE MEMORIAL HOSPITAL,206 SECOND STREET EAST,BRADENTON,FL,34208-,27.497263099999998,-82.56217779999999,U,STH,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,1468.66,295.0,107675.0,18078.0,"$299,147,070",$33255792,"$21,364,251","$83,398,722","$704,147","$203,687",1.0,1.0,60.4939%,39.5061%,5.7350%,5.7350%,"$16,548","$1,014,058","$2,778",61.28,0.17,61.28,11.1169%,2,35.0206%,63.1219%,4.4630%,"$71,332","$640,092",2nd Quartile
190006,UNIVERSITY HOSPITAL & CLINICS,2390 WEST CONGRESS STREET,LAFAYETTE,LA,70506,30.2171619,-92.04645570000001,U,STH,07/01/2017 12:00:00 AM,06/30/2018 12:00:00 AM,728.4,116.0,42340.0,2615.0,"$119,673,972",$-30223154,"$6,304,848","$41,154,336","$8,281,761","$164,297",1.0,1.0,19.4711%,80.5289%,6.6375%,6.6375%,"$45,764","$1,031,672","$2,826",22.54,0.06,22.54,-25.2546%,3,39.6571%,95.2274%,0.7121%,"$65,155","$982,434",4th Quartile
250001,UNIVERSITY OF MISSISSIPPI MEDICAL,2500 NORTH STATE STREET,JACKSON,MS,39216,32.330649300000005,-90.1742279,U,STH,07/01/2017 12:00:00 AM,06/30/2018 12:00:00 AM,5271.18,700.0,255500.0,30150.0,"$768,188,960",$75850968,"$77,667,233","$391,855,918","$65,167","$145,734",1.0,1.0,47.4399%,52.5601%,6.8846%,6.8846%,"$25,479","$1,097,413","$3,007",43.07,0.12,43.07,9.8740%,2,61.1208%,68.5990%,4.4347%,"$89,074","$752,814",2nd Quartile
250019,MEMORIAL HOSPITAL AT GULFPORT,BROAD STREET,GULFPORT,MS,39502-,30.365188800000002,-89.11643199999996,U,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,3226.45,421.0,153665.0,17595.0,"$479,819,171",$6722576,"$41,125,898","$230,070,437","$257,615","$148,714",1.0,1.0,60.9697%,39.0303%,1.6512%,1.6512%,"$27,270","$1,139,713","$3,123",41.79,0.11,41.79,1.4011%,2,56.5205%,58.6260%,5.9066%,"$84,054","$668,168",3rd Quartile
250097,SOUTHWEST MS REG MED CENTER,215 MARION AVENUE,MCCOMB,MS,39648-,31.250678399999998,-90.4741243,R,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,811.01,160.0,58400.0,5304.0,"$137,415,125",$-8469167,"$7,168,702","$48,910,900","$356,479","$169,437",1.0,0.0,28.3509%,71.6491%,1.6330%,1.6330%,"$25,908","$858,845","$2,353",33.15,0.09,33.15,-6.1632%,3,40.8104%,57.3468%,3.9765%,"$69,148","$492,520",4th Quartile
310019,ST. JOSEPHS HOSPITAL & MEDICAL CTR,703 MAIN STREET,PATERSON,NJ,07503,40.9021241,-74.1658527,U,STH,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,4514.73,681.0,246767.0,34356.0,"$772,932,604",$20537000,"$89,892,204","$372,258,856","$1,226,446","$171,202",1.0,1.0,73.3584%,26.6416%,5.1172%,5.1172%,"$22,498","$1,134,996","$3,132",50.45,0.14,50.45,2.6570%,2,59.7919%,54.2000%,3.8729%,"$102,365","$615,168",3rd Quartile
340123,RANDOLPH HOSPITAL,373 NORTH FAYETTEVILLE STREET,ASHEBORO,NC,27204-,35.711503799999996,-79.81348890000002,U,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,774.92,145.0,52925.0,5691.0,"$90,917,362",$-8375102,"$12,703,090","$40,539,317","$1,963,349","$117,325",1.0,1.0,31.9491%,68.0509%,5.1458%,5.1458%,"$15,976","$627,016","$1,718",39.25,0.11,39.25,-9.2118%,3,58.5613%,80.2371%,7.0788%,"$68,707","$503,100",4th Quartile
390006,GEISINGER MEDICAL CENTER,100 NORTH ACADEMY AVENUE,DANVILLE,PA,17822,40.9677777,-76.60534720000003,U,STH,07/01/2017 12:00:00 AM,06/30/2018 12:00:00 AM,5185.0,531.0,188988.0,28486.0,"$1,199,188,177",$146728604,"$77,184,996","$307,064,490","$22,528,262","$231,280",0.0,1.0,37.6131%,62.3869%,0.1566%,0.1566%,"$42,097","$2,258,358","$6,345",53.65,0.15,53.65,12.2357%,1,32.0425%,67.6612%,2.6531%,"$74,108","$1,528,032",1st Quartile
390046,YORK HOSPITAL,1001 SOUTH GEORGE STREET,YORK,PA,17405,39.94616679999999,-76.72016529999998,U,STH,07/01/2017 12:00:00 AM,06/30/2018 12:00:00 AM,4108.45,522.0,188706.0,29417.0,"$1,051,770,455",$181221287,"$96,774,709","$263,945,624","$3,143,320","$256,002",0.0,1.0,52.8780%,47.1220%,0.0954%,0.0954%,"$35,754","$2,014,886","$5,574",56.35,0.16,56.35,17.2301%,1,34.2965%,65.6516%,2.1739%,"$87,800","$1,322,805",1st Quartile
390151,THE CHAMBERSBURG HOSPITAL,112 NORTH 7TH ST.,CHAMBERSBURG,PA,17201,39.9344065,-77.6460563,R,STH,07/01/2017 12:00:00 AM,06/30/2018 12:00:00 AM,1694.0,230.0,83950.0,10313.0,"$348,389,895",$60105042,"$60,223,968","$121,499,235","$7,468,761","$205,661",0.0,0.0,39.0470%,60.9530%,0.5381%,0.5381%,"$33,782","$1,514,739","$4,150",44.84,0.12,44.84,17.2522%,1,52.1609%,52.9234%,4.2196%,"$107,275","$801,652",1st Quartile
420002,PIEDMONT MEDICAL CENTER,222 SOUTH HERLONG AVENUE,ROCK HILL,SC,29732,34.9566231,-81.0518456,U,STH,06/01/2017 12:00:00 AM,05/31/2018 12:00:00 AM,1095.0,268.0,97820.0,13809.0,"$288,915,464",$52194990,"$16,358,239","$79,456,521","$3,984,992","$263,850",1.0,1.0,55.9754%,44.0246%,6.0056%,6.0056%,"$20,922","$1,078,043","$2,954",51.53,0.14,51.53,18.0658%,1,33.1636%,55.5409%,3.3344%,"$87,502","$598,755",1st Quartile
450072,BRAZOSPORT REGIONAL HEALTH SYSTEM,100 MEDICAL DRIVE,LAKE JACKSON,TX,77566,29.029585100000002,-95.45271890000001,U,STH,07/01/2017 12:00:00 AM,06/30/2018 12:00:00 AM,497.6,80.0,29200.0,4534.0,"$76,459,113",$-149138,"$8,715,536","$28,947,392","$1,280,212","$153,656",0.0,1.0,28.1971%,71.8029%,8.5270%,8.5270%,"$16,864","$955,739","$2,618",56.67,0.16,56.67,-0.1951%,2,49.2589%,64.5210%,5.9855%,"$75,689","$616,652",3rd Quartile
450388,METHODIST HOSPITAL,7700 FLOYD CURL DRIVE,SAN ANTONIO,TX,78229-3902,29.5080538,-98.5722733,U,STH,07/01/2017 12:00:00 AM,06/30/2018 12:00:00 AM,6762.9,1548.0,553461.0,81478.0,"$1,499,642,523",$207991225,"$96,227,815","$431,296,716","$27,809,674","$221,745",0.0,1.0,67.1949%,32.8051%,6.4578%,6.4578%,"$18,405","$968,761","$2,710",52.63,0.15,52.63,13.8694%,1,35.1767%,58.2872%,4.8036%,"$78,003","$564,664",1st Quartile
450723,METHODIST CHARLTON MEDICAL CENTER,3500 WEST WHEATLAND RD,DALLAS,TX,75237-3464,32.6452048,-96.8763913,U,STH,07/01/2017 12:00:00 AM,06/30/2018 12:00:00 AM,1499.0,281.0,102565.0,15936.0,"$221,470,110",$-30616185,"$20,966,163","$103,154,780","$2,253,589","$147,745",0.0,1.0,57.5147%,42.4853%,2.4064%,2.4064%,"$13,897","$788,150","$2,159",56.71,0.16,56.71,-13.8241%,3,56.0441%,68.4544%,6.4323%,"$82,802","$539,523",4th Quartile
450730,BAYLOR MEDICAL CENTER AT CARROLLTON,4343 N. JOSEY LANE,CARROLLTON,TX,75010-,33.0283096,-96.88634429999999,U,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,537.64,140.0,51100.0,6170.0,"$139,471,509",$-40681664,"$9,295,891","$42,495,704","$352,738","$259,414",0.0,1.0,57.7529%,42.2471%,8.9611%,8.9611%,"$22,605","$996,225","$2,729",44.07,0.12,44.07,-29.1684%,3,37.1342%,82.3895%,5.8506%,"$96,331","$820,785",4th Quartile
450743,TEXAS HEALTH DENTON,207 NORTH BONNIE BRAE,DENTON,TX,76201,33.2172936,-97.1632855,U,STH,05/01/2017 12:00:00 AM,04/30/2018 12:00:00 AM,941.0,196.0,71540.0,10741.0,"$209,291,596",$22240395,"$18,492,391","$70,275,039","$2,511,975","$222,414",0.0,1.0,56.4562%,43.5438%,3.9674%,3.9674%,"$19,485","$1,067,814","$2,926",54.80,0.15,54.80,10.6265%,2,42.4133%,60.0285%,2.5473%,"$94,333","$640,992",2nd Quartile
450771,TEXAS HEALTH PRESBYTERIAN HOSPITAL P,6200 WEST PARKER ROAD,PLANO,TX,75093,33.0440054,-96.8379001,U,STH,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,1394.15,338.0,123370.0,19905.0,"$401,219,214",$65054635,"$28,004,920","$118,195,292","$2,303,608","$287,788",0.0,1.0,63.8286%,36.1714%,3.7371%,3.7371%,"$20,157","$1,187,039","$3,252",58.89,0.16,58.89,16.2142%,1,36.4390%,57.2693%,6.2327%,"$104,867","$679,809",1st Quartile
450820,METHODIST SUGAR LAND HOSPITAL,16655 SOUTHWEST FREEWAY,SUGAR LAND,TX,77479-,29.589074800000002,-95.63112149999999,U,STH,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,1975.19,347.0,126655.0,16868.0,"$457,791,395",$53445949,"$44,272,544","$135,661,610","$2,363,689","$231,771",0.0,1.0,52.3909%,47.6091%,3.8902%,3.8902%,"$27,140","$1,319,284","$3,614",48.61,0.13,48.61,11.6747%,1,39.3048%,53.1027%,8.2715%,"$91,097","$700,575",1st Quartile
450848,MEMORIAL HERMANN SUGARLAND,17500 WEST GRAND PARKWAY,SUGARLAND,TX,77479,29.564602,-95.6902579,U,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,713.59,127.0,46355.0,8806.0,"$165,187,788",$3455021,"$11,506,035","$53,349,151","$1,233,314","$231,488",0.0,1.0,34.0731%,65.9269%,2.0244%,2.0244%,"$18,759","$1,300,691","$3,564",69.34,0.19,69.34,2.0916%,2,39.2615%,68.0487%,8.3458%,"$90,886","$885,103",3rd Quartile
500030,ST. JOSEPH MEDICAL CENTER,2901 SQUALICUM PARKWAY,BELLINGHAM,WA,98225-1851,48.773008600000004,-122.47391340000001,R,STH,07/01/2017 12:00:00 AM,06/30/2018 12:00:00 AM,2034.65,207.0,75555.0,16390.0,"$587,324,829",$-266375262,"$55,398,896","$211,398,387","$3,473,925","$288,661",1.0,0.0,52.2395%,47.7605%,0.7016%,0.7016%,"$35,834","$2,837,318","$7,773",79.18,0.22,79.18,-45.3540%,3,45.4258%,54.8760%,1.3440%,"$131,127","$1,557,006",4th Quartile
10012,DEKALB REGIONAL MEDICAL CENTER,200 MEDICAL CENTER DRIVE,FORT PAYNE,AL,35967,34.441975299999996,-85.75501379999999,R,STH,04/01/2017 12:00:00 AM,03/31/2018 12:00:00 AM,347.69,97.0,35405.0,3191.0,"$44,794,051",$-4871125,"$3,598,884","$18,330,199","$2,264,014","$128,833",1.0,0.0,36.3502%,63.6498%,2.4630%,2.4630%,"$14,038","$461,794","$1,265",32.90,0.09,32.90,-10.8745%,3,48.9553%,71.6508%,3.9771%,"$63,071","$330,879",4th Quartile
10023,BAPTIST MEDICAL CENTER SOUTH,2105  EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116-,32.3280315,-86.2776022,U,STH,07/01/2017 12:00:00 AM,06/30/2018 12:00:00 AM,1818.01,329.0,120085.0,18163.0,"$432,142,342",$34785346,"$18,202,920","$116,698,638","$14,792,821","$237,701",1.0,1.0,48.7763%,51.2237%,1.2236%,1.2236%,"$23,792","$1,313,503","$3,599",55.21,0.15,55.21,8.0495%,2,31.2169%,76.1189%,4.6698%,"$74,203","$999,824",2nd Quartile
10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,33.5059347,-86.801914,U,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,8850.0,1058.0,386063.0,44875.0,"$1,530,834,591",$110430457,"$136,151,171","$572,060,552","$5,442,857","$172,976",1.0,1.0,59.1919%,40.8081%,4.0711%,4.0711%,"$34,113","$1,446,914","$3,965",42.41,0.12,42.41,7.2137%,2,46.2631%,66.4685%,4.8798%,"$80,024","$961,742",2nd Quartile
50298,BARSTOW COMMUNITY HOSPITAL,555 SOUTH SEVENTH STREET,BARSTOW,CA,92311,34.8938226,-117.0188121,U,STH,02/01/2017 12:00:00 AM,01/31/2018 12:00:00 AM,255.22,30.0,10950.0,2389.0,"$60,181,567",$15341884,"$3,553,179","$18,146,743","$1,706,226","$235,803",0.0,1.0,39.3763%,60.6237%,0.7075%,0.7075%,"$25,191","$2,006,052","$5,496",79.63,0.22,79.63,25.4927%,1,36.0574%,44.3853%,4.9638%,"$85,024","$890,393",1st Quartile
60010,POUDRE VALLEY HOSPITAL,1024 S. LEMAY AVENUE,FT. COLLINS,CO,80524,40.5716484,-105.0566547,U,STH,07/01/2017 12:00:00 AM,06/30/2018 12:00:00 AM,1911.0,225.0,82125.0,12893.0,"$631,468,134",$203311770,"$39,557,259","$141,176,904","$1,119,054","$330,439",0.0,1.0,37.0219%,62.9781%,0.6573%,0.6573%,"$48,978","$2,806,525","$7,689",57.30,0.16,57.30,32.1967%,1,28.6213%,54.0152%,3.0421%,"$94,576","$1,515,951",1st Quartile
60022,MEMORIAL HEALTH SYSTEM,1400 EAST BOULDER STREET,COLORADO SPRINGS,CO,80909-5533,38.83976420000001,-104.7994092,U,STH,07/01/2017 12:00:00 AM,06/30/2018 12:00:00 AM,3424.84,493.0,179945.0,26627.0,"$893,217,866",$49694283,"$50,720,708","$311,919,865","$35,570,318","$260,806",0.0,1.0,45.7207%,54.2793%,1.1984%,1.1984%,"$33,546","$1,811,801","$4,964",54.01,0.15,54.01,5.5635%,2,40.5993%,61.7018%,3.4159%,"$105,885","$1,117,914",2nd Quartile
100288,ST MARYS MEDICAL CENTER,901 45TH STREET,WEST PALM BEACH,FL,33407,26.7566728,-80.0629141,U,STH,06/01/2017 12:00:00 AM,05/31/2018 12:00:00 AM,1265.89,354.0,135350.0,16648.0,"$330,998,887",$42863670,"$22,248,126","$107,966,555","$2,392,962","$261,475",1.0,1.0,72.4459%,27.5541%,4.7657%,4.7657%,"$19,882","$935,025","$2,446",47.03,0.12,47.03,12.9498%,1,39.3399%,54.9051%,2.4548%,"$102,864","$513,377",1st Quartile
110011,TANNER MEDICAL CENTER,705 DIXIE STREET,CARROLLTON,GA,30117-,33.5696655,-85.0744813,U,STH,07/01/2017 12:00:00 AM,06/30/2018 12:00:00 AM,1497.18,147.0,53655.0,8678.0,"$256,236,871",$49418838,"$22,899,700","$119,680,776","$2,801,454","$171,146",1.0,1.0,40.4376%,59.5624%,4.5481%,4.5481%,"$29,527","$1,743,108","$4,776",59.03,0.16,59.03,19.2864%,1,55.6440%,72.5996%,10.0696%,"$95,233","$1,265,490",1st Quartile
110036,MEMORIAL HEALTH UNIV MED CENTER,4700 WATERS AVENUE,SAVANNAH,GA,31403,32.0303424,-81.089434,U,STH,01/01/2017 12:00:00 AM,01/31/2018 12:00:00 AM,2873.34,517.0,207900.0,27655.0,"$528,261,223",$1868599,"$29,259,842","$185,427,125","$2,567,014","$183,849",1.0,1.0,61.3948%,38.6052%,8.2327%,8.2327%,"$19,102","$1,021,782","$2,541",53.49,0.13,53.49,0.3537%,2,40.6403%,72.6709%,3.5320%,"$74,717","$742,538",3rd Quartile
110107,MEDICAL CENTER OF CENTRAL GEORGIA,777 HEMLOCK STREET,MACON,GA,31201-,32.8331777,-83.63608990000002,U,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,4081.31,584.0,213160.0,30377.0,"$669,902,423",$-3864259,"$65,260,906","$209,782,601","$4,167,006","$164,139",1.0,1.0,61.4372%,38.5628%,3.6560%,3.6560%,"$22,053","$1,147,093","$3,143",52.02,0.14,52.02,-0.5768%,2,41.0572%,63.6292%,4.8177%,"$67,391","$729,886",3rd Quartile
110165,SOUTHERN REGIONAL MEDICAL CENTER,11 UPPER RIVERSIDE ROAD S.W.,RIVERDALE,GA,30274,33.5793831,-84.3896726,U,STH,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,913.11,244.0,89060.0,13445.0,"$142,842,325",$-10388027,"$13,898,252","$56,566,984","$1,806,898","$156,435",1.0,1.0,54.0024%,45.9976%,2.5701%,2.5701%,"$10,624","$585,419","$1,604",55.10,0.15,55.10,-7.2724%,3,49.3308%,73.2161%,16.3920%,"$77,171","$428,621",4th Quartile
150128,COMMUNITY HOSPITAL SOUTH,1402 EAST COUNTY LINE ROAD SOUTH,INDIANAPOLIS,IN,46227,39.636553899999996,-86.13254599999998,U,STH,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,859.55,170.0,62050.0,9845.0,"$251,090,153",$59109240,"$20,623,609","$58,902,508","$673,851","$292,118",1.0,1.0,49.5243%,50.4757%,0.1174%,0.1174%,"$25,504","$1,477,001","$4,047",57.91,0.16,57.91,23.5410%,1,31.6723%,53.5143%,4.9636%,"$92,521","$790,407",1st Quartile
190297,DOCTORS HOSPITAL AT DEER CREEK,815 SOUTH 10TH STREET,LEESVILLE,LA,71446,31.1355924,-93.26885379999999,R,STH,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,73.83,10.0,3650.0,532.0,"$8,911,914",$-995583,"$775,120","$3,357,951","$73,223","$120,709",1.0,0.0,49.7093%,50.2907%,0.0258%,0.0258%,"$16,752","$891,191","$2,442",53.20,0.15,53.20,-11.1714%,3,46.3769%,77.3424%,7.2668%,"$55,981","$689,268",4th Quartile
250069,RUSH FOUNDATION HOSPITAL,1314 19TH AVENUE,MERIDIAN,MS,39301-,32.3705122,-88.69754559999998,R,STH,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,654.86,182.0,66430.0,5315.0,"$131,770,818",$-14361832,"$10,087,598","$32,236,825","$2,344,715","$201,220",1.0,0.0,42.2128%,57.7872%,3.8621%,3.8621%,"$24,792","$724,015","$1,984",29.20,0.08,29.20,-10.8991%,3,32.1197%,74.4820%,9.2290%,"$64,631","$539,261",4th Quartile
250094,MERIT HEALTH WESLEY,5001 WEST HARDY ST,HATTIESBURG,MS,39402-,31.3257347,-89.3673088,U,STH,04/01/2017 12:00:00 AM,03/31/2018 12:00:00 AM,655.86,132.0,48703.0,5942.0,"$113,281,331",$-1156354,"$7,111,322","$39,318,102","$228,370","$172,722",1.0,1.0,52.9725%,47.0275%,2.5459%,2.5459%,"$19,065","$858,192","$2,326",45.02,0.12,45.02,-1.0208%,2,40.9859%,67.0440%,5.0177%,"$70,792","$575,366",3rd Quartile
250117,HIGHLAND COMMUNITY HOSPITAL,130 HIGHLAND PARKWAY,PICAYUNE,MS,39466,30.5523315,-89.6647868,R,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,235.95,50.0,18250.0,1669.0,"$31,616,538",$-15928422,"$1,871,893","$15,225,116","$439,546","$133,997",1.0,0.0,30.5248%,69.4752%,6.3780%,6.3780%,"$18,943","$632,331","$1,732",33.38,0.09,33.38,-50.3800%,3,54.0762%,105.1058%,12.8582%,"$72,460","$664,616",4th Quartile
310016,CHRIST HOSPITAL,176 PALISADE AVENUE,JERSEY CITY,NJ,07306,40.7342585,-74.0498006,U,STH,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,979.33,183.0,65579.0,8765.0,"$191,236,037",$-1579538,"$13,567,542","$67,068,346","$1,160,965","$195,272",1.0,1.0,57.7801%,42.2199%,10.1636%,10.1636%,"$21,818","$1,045,006","$2,916",47.90,0.13,47.90,-0.8260%,2,42.1656%,72.7019%,1.8973%,"$82,338","$759,739",3rd Quartile
310039,RARITAN BAY MEDICAL CENTER,530 NEW BRUNSWICK AVE,PERTH AMBOY,NJ,08861,40.5189218,-74.2805577,U,STH,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,1756.55,302.0,110230.0,12196.0,"$236,409,181",$4819922,"$37,792,789","$115,210,975","$996,615","$134,587",1.0,1.0,55.0785%,44.9215%,7.0215%,7.0215%,"$19,384","$782,812","$2,145",40.38,0.11,40.38,2.0388%,2,64.7199%,52.9712%,2.2856%,"$87,105","$414,665",3rd Quartile
310040,HOBOKEN UNIVERSITY MEDICAL CENTER,308 WILLOW AVE,HOBOKEN,NJ,07030,40.7415814,-74.0341491,U,STH,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,767.41,117.0,42705.0,5077.0,"$218,750,835",$37205806,"$10,604,532","$61,340,617","$853,306","$285,051",1.0,1.0,61.3539%,38.6461%,5.9038%,5.9038%,"$43,087","$1,869,665","$5,122",43.39,0.12,43.39,17.0083%,1,32.8891%,60.6059%,3.1838%,"$93,751","$1,133,127",1st Quartile
310064,ATLANTICARE REGIONAL MEDICAL CENTER,65 W. JIMMIE LEEDS ROAD,POMONA,NJ,08240-9102,39.4783725,-74.54040359999998,U,STH,07/01/2017 12:00:00 AM,06/30/2018 12:00:00 AM,3491.0,520.0,189800.0,29917.0,"$762,220,656",$141258302,"$96,714,171","$233,644,457","$2,732,157","$218,339",1.0,1.0,57.2783%,42.7217%,2.2167%,2.2167%,"$25,478","$1,465,809","$4,016",57.53,0.16,57.53,18.5325%,1,43.3416%,54.8723%,3.9753%,"$94,632","$804,323",1st Quartile
370008,NORMAN REGIONAL HOSPITAL AUTHORITY,901 N PORTER,NORMAN,OK,73070-,35.2304357,-97.4411262,U,STH,07/01/2017 12:00:00 AM,06/30/2018 12:00:00 AM,2404.07,331.0,120815.0,15830.0,"$419,514,609",$29739388,"$32,684,314","$183,289,793","$548,706","$174,502",1.0,1.0,42.6043%,57.3957%,3.4142%,3.4142%,"$26,501","$1,267,416","$3,472",47.82,0.13,47.82,7.0890%,2,51.4819%,53.2802%,5.0569%,"$89,837","$675,281",2nd Quartile
370093,AMEND #1 OU MEDICAL CENTER,1200 EVERETT DRIVE,OKLAHOMA CITY,OK,73104,35.481127,-97.49627509999999,U,STH,09/01/2017 12:00:00 AM,01/31/2018 12:00:00 AM,3476.34,698.0,106274.0,14367.0,"$427,935,826",$5332981,"$21,578,597","$100,041,401","$17,694,607","$123,100",1.0,1.0,66.9502%,33.0498%,6.8678%,6.8678%,"$29,786","$613,089","$4,027",20.58,0.14,20.58,1.2462%,2,28.4201%,75.8617%,3.7166%,"$34,985","$465,100",3rd Quartile
370235,ST. JOHN BROKEN ARROW,1000 WEST BOISE CIRCLE,BROKEN ARROW,OK,74012-4900,36.0780229,-95.80070140000001,U,STH,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,195.5,44.0,16060.0,2627.0,"$65,072,062",$8186733,"$2,712,424","$12,398,673","$490,083","$332,849",1.0,1.0,41.2436%,58.7564%,4.8709%,4.8709%,"$24,770","$1,478,910","$4,052",59.70,0.16,59.70,12.5810%,1,23.2221%,70.0583%,13.5247%,"$77,295","$1,036,100",1st Quartile
390044,READING HOSPITAL AND MEDICAL CENTER,420 SOUTH FIFTH AVENUE,READING,PA,19612,40.3309227,-75.9510757,R,STH,07/01/2017 12:00:00 AM,06/30/2018 12:00:00 AM,4670.57,553.0,201845.0,30166.0,"$954,357,027",$107530250,"$118,607,552","$342,280,404","$1,642,480","$204,334",0.0,0.0,48.2963%,51.7037%,0.1636%,0.1636%,"$31,637","$1,725,781","$4,728",54.55,0.15,54.55,11.2673%,2,48.2930%,56.5142%,9.9754%,"$98,679","$975,311",2nd Quartile
440063,JOHNSON CITY MEDICAL CENTER,400 N. STATE OF FRANKLIN RD,JOHNSON CITY,TN,37604,36.3076885,-82.384745,R,STH,07/01/2017 12:00:00 AM,06/30/2018 12:00:00 AM,2344.95,512.0,186880.0,27071.0,"$445,237,664",$28342289,"$29,357,067","$121,936,603","$6,588,979","$189,871",1.0,0.0,58.7687%,41.2313%,4.0285%,4.0285%,"$16,447","$869,605","$2,382",52.87,0.14,52.87,6.3657%,2,33.9804%,65.0266%,4.1741%,"$64,519","$565,474",2nd Quartile
450011,ST. JOSEPH REGIONAL HEALTH CENTER,2801 FRANCISCAN DRIVE,BRYAN,TX,77802,30.656151399999995,-96.34595999999999,U,STH,07/01/2017 12:00:00 AM,06/30/2018 12:00:00 AM,1724.74,209.0,76285.0,13146.0,"$308,326,703",$6468008,"$19,784,079","$104,693,659","$5,588,190","$178,767",0.0,1.0,42.9386%,57.0614%,8.2983%,8.2983%,"$23,454","$1,475,247","$4,042",62.90,0.17,62.90,2.0978%,2,40.3720%,77.6458%,2.9828%,"$72,172","$1,145,468",3rd Quartile
450024,UNIVERSITY MEDICAL CENTER OF EL PASO,4815 ALAMEDA  AVENUE,EL PASO,TX,79905-,31.771453100000002,-106.4344878,U,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,2618.85,259.0,92351.0,14795.0,"$193,253,888",$-35449745,"$27,606,770","$151,222,993","$2,509,190","$73,793",0.0,1.0,49.5345%,50.4655%,34.4417%,34.4417%,"$13,062","$746,154","$2,093",57.12,0.16,57.12,-18.3436%,3,92.5362%,129.4811%,13.7048%,"$68,286","$966,129",4th Quartile
450104,GUADALUPE REGIONAL MEDICAL CENTER,1215 EAST COURT STREET,SEGUIN,TX,78155-,29.567973699999996,-97.9466022,U,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,576.89,92.0,33580.0,3693.0,"$96,274,911",$-239124,"$10,291,565","$38,837,894","$1,274,263","$166,886",0.0,1.0,35.6281%,64.3719%,7.9187%,7.9187%,"$26,070","$1,046,466","$2,867",40.14,0.11,40.14,-0.2484%,2,51.0304%,66.3645%,3.7905%,"$85,163","$694,482",3rd Quartile
