Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,lat,lng,Rural Versus Urban,CCN Facility Type,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Beds,Total Bed Days Available,Total Discharges (V + XVIII + XIX + Unknown),Net Patient Revenue,Net Income,Wage-Related Costs (Core),Total Salaries (adjusted),Contract Labor,Rev Per FTE,CON,Urban,Inpatient %,Outpatient %,Charity %,Uncompensated %,Rev/Discharge,Rev Per Bed,Rev Per Bed Days,Discharges Per Bed,Discharges Per Bed Days,Discharge/FTE,Net Income %,Net Income Score,Labor %,Overhead %,Depreciation %,LbrExp/FTE,Overhead Exp Per Bed,Pacesetter Group
451377,REEVES COUNTY HOSPITAL,2323 TEXAS AVENUE,PECOS,TX,79772,31.401498699999998,-103.51396020000001,R,CAH,01/01/2016,12/31/2016,167.54,25.0,9150.0,695.0,"$10,582,210",$2953140,$nan,$nan,$nan,"$63,162",0.0,0.0,17.0839%,82.9161%,2.6493%,2.6493%,"$15,226","$423,288","$1,157",27.80,0.08,27.80,27.9066%,1,nan%,114.9671%,11.9918%,$nan,"$486,643",1st Quartile
504011,CASCADE BEHAVIORAL HEALTH,12844 MILITARY ROAD SOUTH,TUKWILA,WA,98168,47.48719879999999,-122.2962459,U,PH,01/01/2016,12/31/2016,222.18,135.0,49410.0,2728.0,"$31,219,133",$3662472,$nan,$nan,$nan,"$140,513",1.0,1.0,98.0669%,1.9331%,nan%,nan%,"$11,444","$231,253",$632,20.21,0.06,20.21,11.7315%,1,nan%,45.8654%,4.2633%,$nan,"$106,065",1st Quartile
60012,ST MARY CORWIN MEDICAL CENTER,1008 MINNEQUA AVENUE,PUEBLO,CO,81004,38.233881,-104.623987,U,STH,07/01/2016,06/30/2017,1047.26,127.0,46355.0,6170.0,"$194,362,474",$-2652207,"$11,889,474","$74,890,657","$2,250,133","$185,591",0.0,1.0,39.9117%,60.0883%,0.7034%,0.7034%,"$31,501","$1,530,413","$4,193",48.58,0.13,48.58,-1.3646%,2,44.6486%,58.6222%,4.3710%,"$82,864","$897,162",3rd Quartile
100307,ST. VINCENTS MEDICAL CENTER SOUTHSID,4201 BELFORT ROAD,JACKSONVILLE,FL,32216,30.2537365,-81.5813663,U,STH,07/01/2016,06/30/2017,749.15,275.0,100375.0,12038.0,"$188,696,006",$25488507,"$10,645,359","$45,840,240","$1,368,530","$251,880",1.0,1.0,58.6686%,41.3314%,1.3339%,1.3339%,"$15,675","$686,167","$1,880",43.77,0.12,43.77,13.5077%,1,29.9347%,64.3186%,4.2218%,"$75,400","$441,333",1st Quartile
100321,ST. VINCENTS MEDICAL CENTER-CLAY,1670 ST. VINCENTS WAY,MIDDLEBURG,FL,32068,30.109094300000002,-81.8320758,U,STH,07/01/2016,06/30/2017,458.65,106.0,37640.0,6710.0,"$97,274,292",$13946966,"$6,165,131","$27,834,106","$537,881","$212,088",1.0,1.0,43.8161%,56.1839%,2.0137%,2.0137%,"$14,497","$917,682","$2,584",63.30,0.18,63.30,14.3378%,1,34.9519%,58.6980%,9.1144%,"$74,129","$538,661",1st Quartile
104018,LIFESTREAM BEHAVIORAL CENTER,515 WEST MAIN STREET,LEESBURG,FL,34749,28.810834600000003,-81.8778777,U,PH,07/01/2016,06/30/2017,724.98,62.0,22630.0,2370.0,"$572,313",$2351843,$nan,$nan,$nan,$789,1.0,1.0,55.9505%,44.0495%,nan%,nan%,$241,"$9,231",$25,38.23,0.10,38.23,410.9365%,1,nan%,4201.9959%,225.7349%,$nan,"$387,880",1st Quartile
104027,WEST FLORIDA COMM. CARE CENTER,5500 STEWART ST.,MILTON,FL,32570,30.634328999999997,-87.042375,U,PH,07/01/2016,06/30/2017,71.74,100.0,36500.0,136.0,"$1,744,894",$603302,$nan,"$3,497,112",$nan,"$24,322",1.0,1.0,100.0000%,nan%,nan%,nan%,"$12,830","$17,449",$48,1.36,0.00,1.36,34.5753%,1,nan%,228.4436%,7.1651%,$nan,"$39,861",1st Quartile
180124,GREENVIEW HOSPITAL,1802 ASHLEY CIRCLE,BOWLING GREEN,KY,42101,36.9658003,-86.4358115,U,STH,10/01/2015,09/30/2016,380.39,157.0,64997.0,4197.0,"$95,012,593",$7790378,"$5,808,096","$22,618,549","$1,352,802","$249,777",1.0,1.0,37.7293%,62.2707%,2.0946%,2.0946%,"$22,638","$605,176","$1,462",26.73,0.06,26.73,8.1993%,2,29.9188%,68.2707%,4.1694%,"$74,730","$413,158",2nd Quartile
370032,ALLIANCEHEALTH DEACONESS,5501 PORTLAND,OKLAHOMA CITY,OK,73111-2209,35.52657139999999,-97.5843228,U,STH,11/01/2015,10/31/2016,574.74,213.0,77958.0,4701.0,"$115,531,831",$10429086,"$7,541,987","$37,146,018","$1,248,187","$201,016",1.0,1.0,42.3724%,57.6276%,0.3747%,0.3747%,"$24,576","$542,403","$1,482",22.07,0.06,22.07,9.0270%,2,38.6803%,59.4805%,6.5658%,"$77,753","$322,624",2nd Quartile
370206,OKLAHOMA SPINE HOSPITAL,14101 PARKWAY COMMONS DRIVE,OKLAHOMA CITY,OK,73134-6012,35.6141527,-97.58368829999999,U,STH,01/01/2016,12/31/2016,205.45,23.0,8418.0,2002.0,"$63,496,947",$9970853,"$3,444,572","$12,656,615","$97,113","$309,063",1.0,1.0,62.1093%,37.8907%,0.0058%,0.0058%,"$31,717","$2,760,737","$7,543",87.04,0.24,87.04,15.7029%,1,25.3574%,64.9873%,1.4755%,"$78,370","$1,794,128",1st Quartile
450130,NIX HEALTH CARE SYSTEM,414 NAVARRO STREET  SUITE 600,SAN ANTONIO,TX,78205,29.425692699999995,-98.48956209999999,U,STH,01/01/2016,12/31/2016,707.0,201.0,73566.0,7535.0,"$116,724,903",$-7126817,"$3,704,972","$43,507,574","$567,617","$165,099",0.0,1.0,69.3708%,30.6292%,0.2514%,0.2514%,"$15,491","$580,721","$1,587",37.49,0.10,37.49,-6.1057%,3,40.4477%,72.0588%,8.6766%,"$66,779","$418,461",4th Quartile
450293,FRIO REGIONAL HOSPITAL,200 IH 35,PEARSALL,TX,78061,28.8964332,-99.1172229,R,STH,01/01/2016,12/31/2016,111.02,22.0,8052.0,471.0,"$8,947,587",$169458,"$1,803,246","$5,817,605",$nan,"$80,594",0.0,0.0,11.9639%,88.0361%,3.8223%,3.8223%,"$18,997","$406,708","$1,111",21.41,0.06,21.41,1.8939%,2,85.1721%,111.6043%,4.0324%,"$68,644","$453,904",3rd Quartile
453048,PAM SQUARED AT BEAUMONT,3340 PLAZA 10 BLVD,BEAUMONT,TX,77707,30.0776148,-94.1377823,U,RH,06/01/2016,12/31/2016,76.14,61.0,13054.0,301.0,"$5,809,212",$178186,$nan,$nan,$nan,"$76,296",0.0,1.0,100.0000%,nan%,nan%,nan%,"$19,300","$95,233",$445,4.93,0.02,4.93,3.0673%,2,nan%,50.8834%,2.1392%,$nan,"$48,458",3rd Quartile
494032,THE PAVILION AT WILLIAMSBURG PLACE,5483 MOORETOWN ROAD,WILLIAMSBURG,VA,23188,37.314727399999995,-76.7317583,U,PH,01/01/2016,12/31/2016,137.91,57.0,20862.0,1632.0,"$13,941,196",$-852557,$nan,$nan,$nan,"$101,089",1.0,1.0,100.0000%,nan%,nan%,nan%,"$8,542","$244,582",$668,28.63,0.08,28.63,-6.1154%,3,nan%,54.9234%,6.3946%,$nan,"$134,333",4th Quartile
524026,WAUKESHA COUNTY MENTAL HEALTH CNTR,1501 AIRPORT RD,WAUKESHA,WI,53188,43.025650299999995,-88.232283,U,PH,01/01/2016,12/31/2016,387.86,28.0,10248.0,659.0,"$2,547,184",$-4248229,"$1,732,831","$24,639,766",$nan,"$6,567",0.0,1.0,100.0000%,nan%,nan%,nan%,"$3,865","$90,971",$249,23.54,0.06,23.54,-166.7814%,3,1035.3629%,1939.0019%,7.5536%,"$67,995","$1,763,927",4th Quartile
40019,FORREST CITY MEDICAL CENTER,1601 NEW CASTLE ROADEET,FORREST CITY,AR,72335-,35.039772799999994,-90.7758426,R,STH,10/01/2015,09/30/2016,170.41,52.0,19032.0,2114.0,"$39,330,207",$4634579,"$1,537,358","$9,912,045","$863,934","$230,798",1.0,0.0,41.5692%,58.4308%,0.0592%,0.0592%,"$18,605","$756,350","$2,067",40.65,0.11,40.65,11.7838%,1,29.1110%,54.3763%,2.5355%,"$67,187","$411,276",1st Quartile
44004,VANTAGE POINT,4253 CROSSOVER ROAD,FAYETTEVILLE,AR,72703,36.128477600000004,-94.1191562,U,PH,01/01/2016,12/31/2016,348.91,70.0,25620.0,2290.0,"$31,645,923",$4773262,$nan,$nan,$nan,"$90,699",1.0,1.0,90.7776%,9.2224%,nan%,nan%,"$13,819","$452,085","$1,235",32.71,0.09,32.71,15.0833%,1,nan%,42.8022%,3.0248%,$nan,"$193,502",1st Quartile
50125,REGIONAL MEDICAL CENTER OF SAN JOSE,225 NORTH JACKSON AVENUE,SAN JOSE,CA,95116,37.362205700000004,-121.84896670000002,U,STH,01/01/2016,12/31/2016,1258.0,262.0,95322.0,15344.0,"$446,980,629",$27634645,"$56,539,822","$174,497,688","$9,845,022","$355,311",0.0,1.0,75.0284%,24.9716%,0.5596%,0.5596%,"$29,131","$1,706,033","$4,689",58.56,0.16,58.56,6.1825%,2,51.6885%,55.9680%,7.3337%,"$183,655","$954,833",2nd Quartile
154031,OAKLAWN PSYCHIATRIC CENTER  INC.,330 LAKEVIEW DRIVE,GOSHEN,IN,46527-0809,41.6036361,-85.8394255,U,PH,07/01/2016,06/30/2017,174.33,16.0,5840.0,596.0,"$37,070,652",$2804602,$nan,$nan,$nan,"$212,646",1.0,1.0,13.3846%,86.6154%,nan%,nan%,"$62,199","$2,316,916","$6,348",37.25,0.10,37.25,7.5656%,2,nan%,46.8339%,0.0000%,$nan,"$1,085,102",2nd Quartile
154052,PORTER-STARKE SERVICES  INC,601 WALL ST,VALPARAISO,IN,46385-,41.489363899999994,-87.053761,U,PH,07/01/2016,06/30/2017,227.87,16.0,5840.0,561.0,"$9,804,115",$678774,$nan,$nan,$nan,"$43,025",1.0,1.0,17.5015%,82.4985%,nan%,nan%,"$17,476","$612,757","$1,679",35.06,0.10,35.06,6.9234%,2,nan%,83.8482%,6.9531%,$nan,"$513,786",2nd Quartile
192007,LOUISIANA CONTINUING CARE HOSPITAL,1101 MEDICAL CENTER BLVD  7TH FLOOR,MARRERO,LA,70072,29.892073100000005,-90.09440390000002,U,LTCH,10/01/2015,05/30/2016,51.85,44.0,10692.0,209.0,"$3,939,866",$-561547,"$192,159","$1,964,384",$nan,"$75,986",1.0,1.0,100.0000%,nan%,nan%,nan%,"$18,851","$89,542",$368,4.75,0.02,4.75,-14.2529%,3,54.7365%,67.4016%,2.4980%,"$41,592","$60,353",4th Quartile
281347,OSMOND GENERAL HOSPITAL,402 NORTH MAPLE,OSMOND,NE,68765-,42.3606206,-97.59594969999999,R,CAH,07/01/2016,06/30/2017,47.76,20.0,7391.0,110.0,"$7,030,330",$186668,$nan,$nan,$nan,"$147,201",1.0,0.0,31.6517%,68.3483%,0.1182%,0.1182%,"$63,912","$351,516",$951,5.50,0.01,5.50,2.6552%,2,nan%,51.9880%,6.0108%,$nan,"$182,746",3rd Quartile
342015,CAROLINAS CONTINUECARE PINEVILLE,10628 PARK RD,CHARLOTTE,NC,28210,35.09184920000001,-80.8713906,U,LTCH,08/01/2016,07/31/2017,175.88,40.0,14600.0,398.0,"$16,235,191",$-2127406,$nan,$nan,$nan,"$92,308",1.0,1.0,100.0000%,nan%,nan%,nan%,"$40,792","$405,880","$1,112",9.95,0.03,9.95,-13.1037%,3,nan%,69.1329%,2.5752%,$nan,"$280,596",4th Quartile
354005,RED RIVER BEHAVIORAL HEALTH SYSTEM,1451 44TH AVENUE SOUTH,GRAND FORKS,ND,58208-4354,47.8772795,-97.0477433,U,PH,09/12/2016,12/31/2016,60.4,70.0,7770.0,92.0,"$816,130",$-1388514,$nan,$nan,$nan,"$13,512",0.0,1.0,100.0000%,nan%,nan%,nan%,"$8,871","$11,659",$105,1.31,0.01,1.31,-170.1339%,3,nan%,185.8428%,50.9407%,$nan,"$21,667",4th Quartile
452060,VIBRA  HOSPITAL OF AMARILLO,7501 WALLACE BLVD.,AMARILLO,TX,79124,35.194182,-101.9270551,U,LTCH,08/01/2016,07/31/2017,171.71,72.0,26280.0,778.0,"$22,225,041",$-395296,$nan,"$9,598,010",$nan,"$129,434",0.0,1.0,100.0000%,nan%,nan%,nan%,"$28,567","$308,681",$846,10.81,0.03,10.81,-1.7786%,2,nan%,57.9959%,2.6122%,$nan,"$179,022",3rd Quartile
492009,VIBRA HOSPITAL OF RICHMOND  LLC,2220 EDWARD HOLLAND DRIVE,RICHMOND,VA,23230,37.59063070000001,-77.49072070000003,U,LTCH,08/01/2016,07/31/2017,141.58,60.0,21900.0,492.0,"$27,870,728",$831458,$nan,"$10,753,317",$nan,"$196,855",1.0,1.0,100.0000%,nan%,nan%,nan%,"$56,648","$464,512","$1,273",8.20,0.02,8.20,2.9833%,2,nan%,57.2580%,0.2594%,$nan,"$265,970",3rd Quartile
64027,CLEAR VIEW BEHAVIORAL HEALTH,4770 LARIMER PARKWAY,JOHNSTOWN,CO,80534,40.4045282,-104.97530630000001,U,PH,03/29/2016,12/31/2016,105.24,92.0,25484.0,1360.0,"$8,373,075",$466837,$nan,$nan,$nan,"$79,562",0.0,1.0,99.1115%,0.8885%,nan%,nan%,"$6,157","$91,012",$329,14.78,0.05,14.78,5.5755%,2,nan%,47.9324%,6.1927%,$nan,"$43,624",2nd Quartile
192012,CHRISTUS DUBUIS - ALEXANDRIA,3330 MASONIC DRIVE,ALEXANDRIA,LA,71301-,31.283325800000004,-92.4620057,U,LTCH,07/01/2016,06/30/2017,43.73,25.0,9125.0,204.0,"$7,843,376",$202695,$nan,"$3,007,824",$nan,"$179,359",1.0,1.0,100.0000%,nan%,nan%,nan%,"$38,448","$313,735",$860,8.16,0.02,8.16,2.5843%,2,nan%,59.1502%,1.5171%,$nan,"$185,575",3rd Quartile
234021,HARBOR OAKS HOSPITAL,35031 23 MILE ROAD,NEW BALTIMORE,MI,48087,42.676653,-82.7560052,U,PH,07/01/2016,06/30/2017,206.2,99.0,36135.0,3182.0,"$26,461,237",$7250554,$nan,$nan,$nan,"$128,328",1.0,1.0,94.7429%,5.2571%,nan%,nan%,"$8,316","$267,285",$732,32.14,0.09,32.14,27.4007%,1,nan%,36.9049%,1.6787%,$nan,"$98,641",1st Quartile
281323,CHI HEALTH SCHUYLER,104 WEST 17TH STREET,SCHUYLER,NE,68661-1396,41.455672,-97.06051579999999,R,CAH,07/01/2016,06/30/2017,50.02,25.0,9125.0,62.0,"$9,471,649",$69509,$nan,$nan,$nan,"$189,357",1.0,0.0,4.6344%,95.3656%,4.5573%,4.5573%,"$152,769","$378,866","$1,038",2.48,0.01,2.48,0.7339%,2,nan%,61.5052%,5.5593%,$nan,"$233,022",3rd Quartile
281335,CALLAWAY DISTRICT HOSPITAL,211 EAST KIMBALL,CALLAWAY,NE,68825-0100,41.2912045,-99.9231972,R,CAH,08/01/2016,07/31/2017,37.26,12.0,4380.0,174.0,"$7,124,599",$670586,$nan,$nan,$nan,"$191,213",1.0,0.0,23.4188%,76.5812%,0.1112%,0.1112%,"$40,946","$593,717","$1,627",14.50,0.04,14.50,9.4123%,2,nan%,53.2345%,6.2651%,$nan,"$316,062",2nd Quartile
284009,DOUGLAS COUNTY HOSPITAL,4102 WOOLWORTH AVENUE,OMAHA,NE,68105-,41.246442200000004,-95.9743899,U,PH,07/01/2016,06/30/2017,100.0,16.0,5840.0,843.0,"$33,343,146",$-6319962,$nan,$nan,$nan,"$333,431",1.0,1.0,88.6447%,11.3553%,nan%,nan%,"$39,553","$2,083,947","$5,709",52.69,0.14,52.69,-18.9543%,3,nan%,65.0337%,2.6637%,$nan,"$1,355,267",4th Quartile
320084,ROOSEVELT GENERAL HOSPITAL,42121 US HIGHWAY 70,PORTALES,NM,88130-,34.169133,-103.36197800000001,R,STH,07/01/2016,06/30/2017,156.68,24.0,8760.0,471.0,"$24,840,424",$794041,"$1,221,718","$15,237,714","$466,534","$158,542",0.0,0.0,18.8149%,81.1851%,0.9161%,0.9161%,"$52,740","$1,035,018","$2,836",19.62,0.05,19.62,3.1966%,2,66.2607%,53.9434%,7.5526%,"$105,051","$558,324",3rd Quartile
354005,RICHARD P. STADTER PSYCHIATRIC CNTR,1451 44TH AVENUE SOUTH,GRAND FORKS,ND,58208-4354,47.8772795,-97.0477433,U,PH,01/01/2016,09/11/2016,77.83,70.0,17850.0,546.0,"$4,966,787",$-2040309,$nan,$nan,$nan,"$63,816",0.0,1.0,99.0164%,0.9836%,nan%,nan%,"$9,097","$70,954",$278,7.80,0.03,7.80,-41.0791%,3,nan%,101.2785%,19.1803%,$nan,"$71,861",4th Quartile
360134,GOOD SAMARITAN HOSPITAL,375 DIXMYTH AVENUE,CINCINNATI,OH,45220,39.140034899999996,-84.5206727,U,STH,07/01/2016,06/30/2017,3327.41,390.0,153450.0,19690.0,"$547,048,656",$47164448,"$60,271,946","$214,963,221","$2,690,154","$164,407",1.0,1.0,48.5495%,51.4505%,1.0949%,1.0949%,"$27,783","$1,402,689","$3,565",50.49,0.13,50.49,8.6216%,2,50.3127%,61.6083%,5.7383%,"$82,718","$864,173",2nd Quartile
362007,EDEN SPRINGS HEALTHCARE CENTER,401 NORTH BROADWAY,GREEN SPRINGS,OH,44836,41.2626396,-83.0527501,R,LTCH,08/26/2016,12/31/2016,33.33,36.0,4608.0,52.0,"$4,577,174",$360397,$nan,$nan,$nan,"$137,329",1.0,0.0,95.7215%,4.2785%,nan%,nan%,"$88,023","$127,144",$993,1.44,0.01,1.44,7.8738%,2,nan%,73.5333%,nan%,$nan,"$93,493",2nd Quartile
362036,REGENCY HOSPITAL OF TOLEDO,5220 ALEXIS RD,SYLVANIA,OH,43560,41.719165999999994,-83.66924,U,LTCH,01/01/2016,12/31/2016,118.47,45.0,16470.0,404.0,"$16,259,161",$-1002046,$nan,"$7,571,184",$nan,"$137,243",1.0,1.0,100.0000%,nan%,nan%,nan%,"$40,245","$361,315",$987,8.98,0.02,8.98,-6.1630%,3,nan%,54.5000%,4.0188%,$nan,"$196,916",4th Quartile
363302,RAINBOW BABIES & CHILDRENS HOSPITAL,11100 EUCLID AVENUE,CLEVELAND,OH,44106-5022,41.5070054,-81.60469470000002,U,CH,01/01/2016,12/31/2016,730.12,230.0,84185.0,9184.0,"$1,645,425,472",$245840034,$nan,$nan,$nan,"$2,253,637",1.0,1.0,53.5437%,46.4563%,nan%,nan%,"$179,162","$7,154,024","$19,545",39.93,0.11,39.93,14.9408%,1,nan%,59.5055%,4.8509%,$nan,"$4,257,040",1st Quartile
363303,CHILDRENS HOSPITAL MEDICAL CENTER,1 PERKINS SQUARE,AKRON,OH,44308-,41.079082299999996,-81.5255023,U,CH,01/01/2016,12/31/2016,4185.39,391.0,143059.0,9631.0,"$721,038,584",$70926817,$nan,$nan,$nan,"$172,275",1.0,1.0,41.5163%,58.4837%,nan%,nan%,"$74,866","$1,844,088","$5,040",24.63,0.07,24.63,9.8368%,2,nan%,48.4513%,3.0679%,$nan,"$893,485",2nd Quartile
364041,OHIO HOSPITAL FOR PSYCHIATRY,880 GREENLAWN AVENUE,COLUMBUS,OH,43223,39.9406326,-83.02019240000001,U,PH,01/01/2016,12/31/2016,197.31,90.0,32850.0,2482.0,"$21,912,428",$2733084,$nan,$nan,$nan,"$111,056",1.0,1.0,92.4258%,7.5742%,nan%,nan%,"$8,829","$243,471",$667,27.58,0.08,27.58,12.4728%,1,nan%,46.9214%,3.7604%,$nan,"$114,240",1st Quartile
364042,TEN LAKES HOSPITAL  LLC,819 NORTH FIRST STREET,DENNISON,OH,44621,40.4014774,-81.3365567,R,PH,01/01/2016,12/31/2016,40.71,16.0,5840.0,335.0,"$4,968,129",$779665,$nan,$nan,$nan,"$122,037",1.0,0.0,81.5801%,18.4199%,nan%,nan%,"$14,830","$310,508",$851,20.94,0.06,20.94,15.6933%,1,nan%,45.0320%,0.9500%,$nan,"$139,828",1st Quartile
431309,COMMUNITY MEMORIAL HOSPITAL,809 JACKSON ST,BURKE,SD,57523-,43.1821097,-99.2941225,R,CAH,01/01/2016,12/31/2016,42.5,16.0,5856.0,131.0,"$4,493,751",$492973,$nan,$nan,$nan,"$105,735",0.0,0.0,37.3017%,62.6983%,0.2674%,0.2674%,"$34,303","$280,859",$767,8.19,0.02,8.19,10.9702%,2,nan%,52.2797%,2.2560%,$nan,"$146,832",2nd Quartile
41321,BAPTIST HEALTH MED CTR ARKADELPHIA,3050 TWIN RIVERS,ARKADELPHIA,AR,71923-,34.122826399999994,-93.08873609999999,R,CAH,01/01/2016,12/31/2016,142.2,25.0,9150.0,1214.0,"$23,347,740",$755504,$nan,$nan,$nan,"$164,189",1.0,0.0,27.2942%,72.7058%,0.5848%,0.5848%,"$19,232","$933,910","$2,552",48.56,0.13,48.56,3.2359%,2,nan%,50.5979%,0.7267%,$nan,"$472,539",3rd Quartile
43026,BAPTIST HEALTH REHABILITATION INSTIT,9601  BAPTIST HEALTH DRIVE,LITTLE ROCK,AR,72205,34.7444214,-92.3810554,U,RH,01/01/2016,12/31/2016,218.79,120.0,43920.0,1389.0,"$31,093,617",$3510040,$nan,$nan,$nan,"$142,116",1.0,1.0,65.8030%,34.1970%,nan%,nan%,"$22,386","$259,113",$708,11.57,0.03,11.57,11.2886%,2,nan%,39.3391%,1.6646%,$nan,"$101,933",2nd Quartile
140091,CARLE FOUNDATION HOSPITAL,611 W. PARK STREET,URBANA,IL,61801-2595,40.1178765,-88.2138667,U,STH,01/01/2016,12/31/2016,2802.95,376.0,137616.0,25659.0,"$812,718,001",$185255421,"$42,175,761","$188,110,460","$4,023,546","$289,951",1.0,1.0,40.8430%,59.1570%,1.8415%,1.8415%,"$31,674","$2,161,484","$5,906",68.24,0.19,68.24,22.7946%,1,28.3353%,53.7433%,2.1014%,"$82,159","$1,161,653",1st Quartile
191313,RIVERSIDE MEDICAL CENTER,1900 SOUTH MAIN STREET,FRANKLINTON,LA,70438-,30.8354555,-90.1521189,U,CAH,01/01/2016,12/31/2016,207.57,25.0,9150.0,319.0,"$19,835,937",$-1566910,$nan,$nan,$nan,"$95,563",1.0,1.0,8.3401%,91.6599%,0.0405%,0.0405%,"$62,182","$793,437","$2,168",12.76,0.03,12.76,-7.8993%,3,nan%,93.0212%,4.4257%,$nan,"$738,065",4th Quartile
201307,MILLINOCKET REGIONAL HOSPITAL,200 SOMERSET STREET,MILLINOCKET,ME,04462-,45.6530265,-68.7162635,U,CAH,07/01/2016,06/30/2017,197.27,25.0,9125.0,672.0,"$28,056,140",$-1712826,$nan,$nan,$nan,"$142,222",1.0,1.0,25.5459%,74.4541%,1.1222%,1.1222%,"$41,750","$1,122,246","$3,075",26.88,0.07,26.88,-6.1050%,3,nan%,56.3447%,2.7255%,$nan,"$632,326",4th Quartile
251303,STONE COUNTY HOSPITAL,1434 E CENTRAL AVENUE,WIGGINS,MS,39577,30.845549600000005,-89.11647140000002,R,CAH,01/01/2016,12/31/2016,122.12,25.0,9150.0,350.0,"$18,063,559",$-2042488,$nan,$nan,$nan,"$147,916",1.0,0.0,40.3533%,59.6467%,nan%,nan%,"$51,610","$722,542","$1,974",14.00,0.04,14.00,-11.3072%,3,nan%,78.9200%,1.5461%,$nan,"$570,230",4th Quartile
281321,OAKLAND MERCY,601 EAST 2ND STREET,OAKLAND,NE,68045,41.8345524,-96.4609494,R,CAH,07/01/2016,06/30/2017,92.85,16.0,5840.0,69.0,"$6,175,126",$-323830,$nan,$nan,$nan,"$66,506",1.0,0.0,11.1207%,88.8793%,0.0415%,0.0415%,"$89,495","$385,945","$1,057",4.31,0.01,4.31,-5.2441%,3,nan%,58.1293%,0.7205%,$nan,"$224,347",4th Quartile
321306,LINCOLN COUNTY MEDICAL CENTER,211 SUDDERTH,RUIDOSO,NM,88345,33.3222948,-105.6311899,R,CAH,01/01/2016,12/31/2016,226.26,25.0,9150.0,1254.0,"$40,254,659",$971318,$nan,$nan,$nan,"$177,913",0.0,0.0,26.9859%,73.0141%,0.6770%,0.6770%,"$32,101","$1,610,186","$4,399",50.16,0.14,50.16,2.4129%,2,nan%,59.1279%,1.7113%,$nan,"$952,069",3rd Quartile
330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L. LEVY PLACE,NEW YORK,NY,10029,40.7896393,-73.95417420000003,U,STH,01/01/2016,12/31/2016,9790.4,991.0,364588.0,56507.0,"$2,213,006,885",$224511000,"$195,653,234","$819,564,401","$3,851,831","$226,038",1.0,1.0,64.0740%,35.9260%,0.9146%,0.9146%,"$39,163","$2,233,105","$6,070",57.02,0.15,57.02,10.1451%,2,45.8750%,63.3002%,5.6078%,"$103,695","$1,413,560",2nd Quartile
370156,PAULS VALLEY GENERAL HOSPITAL,100 VALLEY DRIVE,PAULS VALLEY,OK,73095,34.7195958,-97.2143927,R,STH,07/01/2016,06/30/2017,144.82,64.0,23360.0,476.0,"$12,485,762",$-1514972,"$528,802","$6,954,981",$nan,"$86,216",1.0,0.0,16.2674%,83.7326%,0.0718%,0.0718%,"$26,231","$195,090",$534,7.44,0.02,7.44,-12.1336%,3,59.9385%,75.9221%,7.9650%,"$51,676","$148,116",4th Quartile
370215,OKLAHOMA HEART HOSPITAL,4050 W MEMORIAL ROAD,OKLAHOMA CITY,OK,73120-,57.053000000000004,-135.33,U,STH,01/01/2016,12/31/2016,1433.06,99.0,36234.0,6559.0,"$272,179,767",$34288231,"$24,034,853","$120,126,844","$546,251","$189,929",1.0,1.0,34.1833%,65.8167%,0.4043%,0.4043%,"$41,497","$2,749,291","$7,512",66.25,0.18,66.25,12.5976%,1,52.9656%,64.4826%,4.9622%,"$100,597","$1,772,815",1st Quartile
394043,CLARION PSYCHIATRIC HOSPITAL,2 HOSPITAL DRIVE,CLARION,PA,16214,41.1936179,-79.3980263,R,PH,07/01/2016,06/30/2017,148.0,74.0,27010.0,2075.0,"$20,038,214",$6581567,$nan,$nan,$nan,"$135,393",0.0,0.0,97.5735%,2.4265%,nan%,nan%,"$9,657","$270,787",$742,28.04,0.08,28.04,32.8451%,1,nan%,40.5208%,1.5923%,$nan,"$109,725",1st Quartile
451364,OTTO KAISER MEMORIAL HOSPITAL,ROUTE 1,KENEDY,TX,78119-9718,28.6747526,-97.91570990000001,R,CAH,07/01/2016,06/30/2017,133.18,25.0,9125.0,222.0,"$18,820,857",$1018413,$nan,$nan,$nan,"$141,319",0.0,0.0,8.1435%,91.8565%,2.5989%,2.5989%,"$84,779","$752,834","$2,063",8.88,0.02,8.88,5.4111%,2,nan%,86.0668%,20.2835%,$nan,"$647,940",2nd Quartile
514008,RIVER PARK HOSPITAL,1230 SIXTH AVENUE,HUNTINGTON,WV,25719-1875,38.4195541,-82.43659699999998,U,PH,01/01/2016,12/31/2016,183.22,121.0,42456.0,1139.0,"$33,615,709",$8723836,$nan,$nan,$nan,"$183,472",1.0,1.0,100.0000%,nan%,nan%,nan%,"$29,513","$277,816",$792,9.41,0.03,9.41,25.9517%,1,nan%,35.9472%,2.9145%,$nan,"$99,867",1st Quartile
104040,CENTERSTONE OF FLORIDA  INC.,2020 26TH AVENUE EAST,BRADENTON,FL,34208,27.475909,-82.539535,U,PH,07/01/2016,06/30/2017,100.7,37.0,13505.0,1636.0,"$6,507,117",$-7193676,$nan,"$8,121,247",$nan,"$64,619",1.0,1.0,100.0000%,nan%,nan%,nan%,"$3,977","$175,868",$482,44.22,0.12,44.22,-110.5509%,3,nan%,94.1624%,5.9388%,$nan,"$165,601",4th Quartile
