Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,County,Medicare CBSA Number,Rural Versus Urban,CCN Facility Type,Provider Type,Type of Control,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Interns and Residents (FTE),Total Days Title V,Total Days Title XVIII,Total Days Title XIX,Total Days (V + XVIII + XIX + Unknown),Number of Beds,Total Bed Days Available,Total Discharges Title V,Total Discharges Title XVIII,Total Discharges Title XIX,Total Discharges (V + XVIII + XIX + Unknown),Total Days Title V + Total for all Subproviders,Total Days Title XVIII + Total for all Subproviders,Total Days Title XIX + Total for all Subproviders,Total Days (V + XVIII + XIX + Unknown) + Total for all Subproviders,Number of Beds + Total for all Subproviders,Total Bed Days Available + Total for all Subproviders,Total Discharges Title V + Total for all Subproviders,Total Discharges Title XVIII + Total for all Subproviders,Total Discharges Title XIX + Total for all Subproviders,Total Discharges (V + XVIII + XIX + Unknown) + Total for all Subproviders,Hospital Total Days Title V For  Adults & Peds,Hospital Total Days Title XVIII For  Adults & Peds,Hospital Total Days Title XIX For  Adults & Peds,Hospital Total Days (V + XVIII + XIX + Unknown) For  Adults & Peds,Hospital Number of Beds For  Adults & Peds,Hospital Total Bed Days Available For  Adults & Peds,Hospital Total Discharges Title V For  Adults & Peds,Hospital Total Discharges Title XVIII For  Adults & Peds,Hospital Total Discharges Title XIX For  Adults & Peds,Hospital Total Discharges (V + XVIII + XIX + Unknown) For  Adults & Peds,Cost of Charity Care,Total Bad Debt Expense,Cost of Uncompensated Care,Total Unreimbursed and Uncompensated Care,Total Salaries From Worksheet A,Overhead Non-Salary Costs,Depreciation Cost,Total Costs,Inpatient Total Charges,Outpatient Total Charges,Combined Outpatient + Inpatient Total Charges,Wage-Related Costs (Core),Wage-Related Costs (RHC/FQHC),Total Salaries (adjusted),Contract Labor,Wage Related Costs for Part - A Teaching Physicians,Wage Related Costs for Interns and Residents,Cash on Hand and in Banks,Temporary Investments,Notes Receivable,Accounts Receivable,Less: Allowances for Uncollectible Notes and Accounts Receivable,Inventory,Prepaid Expenses,Other Current Assets,Total Current Assets,Land,Land Improvements,Buildings,Leasehold Improvements,Fixed Equipment,Major Movable Equipment,Minor Equipment Depreciable,Health Information Technology Designated Assets,Total fixed Assets,Investments,Other Assets,Total Other Assets,Total Assets,Accounts Payable,"Salaries, Wages, and Fees Payable",Payroll Taxes Payable,Notes and Loans Payable (Short Term),Deferred Income,Other Current Liabilities,Total Current Liabilities,Mortgage Payable,Notes Payable,Unsecured Loans,Other Long Term Liabilities,Total Long Term Liabilities,Total Liabilities,General Fund Balance,Total Fund Balances,Total Liabilities and Fund Balances,DRG Amounts Other Than Outlier Payments,DRG amounts before October 1,DRG amounts after October 1,DRG Amounts for Model 4 BPCI before October 1,DRG Amounts for Model 4 BPCI after October 1,Outlier payments for discharges,Disproporationate Share Adjustment,Allowable DSH Percentage,Managed Care Simulated Payments,Total IME Payment,Inpatient Revenue,Outpatient Revenue,Gross Revenue,Less Contractual Allowance and discounts on patients' accounts,Net Patient Revenue,Less Total Operating Expense,Net Income from Service to Patients,Total Other Income,Total Income,Total Other Expenses,Net Income,Cost To Charge Ratio,Net Revenue from Medicaid,Medicaid Charges,Net Revenue from Stand-Alone SCHIP,Stand-Alone SCHIP Charges,rpt_rec_num,CON,Urban,Inpatient %,Outpatient %,Charity %,Uncompensated %,Rev Per Discharge,Rev Per Bed,Rev Per Bed Days,Rev Per FTE,Discharges Per Bed,Discharges Per Bed Days,Discharges Per FTE,Net Income %,Net Income Score
370201,SURGICAL HOSPITAL OF OKLAHOMA,100 SE 59TH STREET,OKLAHOMA CITY,OK,73129,OKLAHOMA,36420.0,U,STH,2,4,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,61.64,4.0,,99.0,36.0,385.0,12.0,4380.0,,57.0,16.0,175.0,,99.0,36.0,385.0,12.0,4380.0,,57.0,16.0,175.0,,99.0,36.0,385.0,12.0,4380.0,,57.0,16.0,175.0,,1159233.0,263056.0,1162024.0,3794970.0,10991038.0,1228950.0,15156930.0,9295305.0,60417431.0,69712736.0,799616.0,,3794970.0,247476.0,,42174.0,-2937888.0,,,11810953.0,-8717406.0,5412.0,215772.0,424244.0,801087.0,15705.0,-6020.0,,9858541.0,,6630219.0,,,12030494.0,,170556.0,170556.0,13002137.0,506638.0,366020.0,,892224.0,,819092.0,2583974.0,,,-1773.0,11137332.0,11135559.0,13719533.0,-717396.0,-717396.0,13002137.0,,394127.0,200553.0,,,16953.0,,,69288.0,100126.0,9329900.0,60420794.0,69750694.0,56447459.0,13303235.0,14786008.0,-1482773.0,279385.0,-1203388.0,,-1203388.0,0.21741999999999997,1145424.0,9402963.0,,,664868,1.0,1.0,0.1337606762737013,0.8662393237262987,,,76018.4857142857,1108602.9166666667,3037.268264840183,215821.46333549643,14.583333333333334,0.03995433789954338,14.583333333333334,-0.0904582983011275,3
50042,ST ELIZABETH  COMMUNITY HOSPTIAL,2550 SISTER MARY COLUMBIA DRIVE,RED BLUFF,CA,96080,TEHAMA,99905.0,R,STH,1,1,07/01/2017 12:00:00 AM,06/30/2018 12:00:00 AM,366.18,,,4126.0,1062.0,7714.0,49.0,17885.0,,1228.0,259.0,2699.0,,12366.0,1062.0,21480.0,49.0,17885.0,,1228.0,259.0,2699.0,,3542.0,771.0,5847.0,41.0,14965.0,,1228.0,259.0,2699.0,491384.0,6150843.0,3483616.0,4984746.0,40093660.0,58037156.0,5368674.0,70946092.0,132305405.0,276618840.0,408924245.0,12033153.0,337189.0,40093660.0,1597319.0,,,-6885559.0,160798010.0,,61473274.0,-47481794.0,1247320.0,1438460.0,,178883957.0,6332024.0,1981851.0,27905836.0,3747408.0,6390060.0,29772302.0,,,23496356.0,10886021.0,5549636.0,16435657.0,218815970.0,2801426.0,4846985.0,67295.0,,,-439881.0,8066339.0,,,,5547299.0,5547299.0,13613638.0,205202332.0,205202332.0,218815970.0,,2731295.0,9111427.0,,,90376.0,355282.0,0.12,476141.0,,140666435.0,269232103.0,409898538.0,301838647.0,108059891.0,98130816.0,9929075.0,16031241.0,25960316.0,,25960316.0,0.173494,20254282.0,132764762.0,,,664884,0.0,2.0,0.3431737904856836,0.6568262095143165,0.004547330146760929,0.004547330146760929,40037.010374212674,2205303.897959184,6041.928487559408,295100.4724452455,55.08163265306123,0.15090858261112663,55.08163265306123,0.24024007205411674,1
50225,FEATHER RIVER HOSPITAL,5974 PENTZ ROAD,PARADISE,CA,95969,BUTTE,17020.0,R,STH,1,1,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,657.81,,,10609.0,820.0,18870.0,100.0,36500.0,,2513.0,231.0,4822.0,,84710.0,820.0,207695.0,100.0,59823.0,,2513.0,231.0,4822.0,,9158.0,497.0,14552.0,88.0,32120.0,,2513.0,231.0,4822.0,3874713.0,6203512.0,7407250.0,14343818.0,71505244.0,147181091.0,3802632.0,176946361.0,441216686.0,766347750.0,1207564436.0,18023551.0,4069851.0,71505244.0,797134.0,,,17511463.0,,1544085.0,122914623.0,-100240158.0,3619102.0,471253.0,,95288780.0,2231026.0,12114042.0,80487487.0,1539280.0,10638252.0,44562031.0,,,55496212.0,,4306186.0,4306186.0,155091178.0,2096622.0,5604944.0,985158.0,,17592.0,267330.0,10344617.0,,74693000.0,,2682360.0,77375360.0,87719977.0,67371201.0,67371201.0,155091178.0,,14720759.0,5993523.0,,,284357.0,893822.0,0.1726,824190.0,,442369983.0,791620853.0,1233990836.0,1023871948.0,210118888.0,218686335.0,-8567447.0,23786267.0,15218820.0,3458161.0,11760659.0,0.146532,39627500.0,319074531.0,,,664886,0.0,2.0,0.35848725135913406,0.6415127486408659,0.01844057446182563,0.01844057446182563,43575.04935711323,2101188.88,5756.681863013699,319421.85129444674,48.22,0.1321095890410959,48.22,0.05597145079123016,2
50226,ANAHEIM REGIONAL MEDICAL CENTER,1111 WEST LA PALMA AVENUE,ANAHEIM,CA,92801-,ORANGE,11244.0,U,STH,5,4,07/01/2017 12:00:00 AM,06/30/2018 12:00:00 AM,961.47,,5424.0,12164.0,,46151.0,223.0,81395.0,1161.0,2472.0,,10699.0,5424.0,12164.0,,46151.0,223.0,81395.0,1161.0,2472.0,,10699.0,4142.0,10577.0,,38546.0,180.0,65700.0,1161.0,2472.0,,10699.0,1176600.0,12256691.0,3291668.0,15118499.0,80991527.0,146022959.0,1625326.0,185676417.0,873774573.0,483707447.0,1357482020.0,14847095.0,,80991527.0,2598680.0,,,27543217.0,,,210780518.0,-183776393.0,3083556.0,8089670.0,,65720568.0,,58826.0,1856045.0,1607378.0,25118393.0,,,,5622752.0,,,,71343320.0,6134623.0,6194264.0,,14404718.0,,8708215.0,35441820.0,,,,817838.0,817838.0,36259658.0,35083662.0,35083662.0,71343320.0,,5806239.0,18986491.0,,,614713.0,2474315.0,0.3992,,,873774572.0,483707448.0,1357482020.0,1124588874.0,232893146.0,227014485.0,5878661.0,16514746.0,22393407.0,100.0,22393307.0,0.13677999999999998,24924031.0,243134952.0,,,664887,0.0,1.0,0.6436730351684511,0.3563269648315489,0.005052102306179505,0.005052102306179505,21767.74894849986,1044363.8834080717,2861.270913446772,242226.11833962577,47.97757847533632,0.1314454204803735,47.97757847533632,0.0961527094489934,2
50492,CLOVIS COMMUNITY MEDICAL CENTER,2755 HERNDON AVENUE,CLOVIS,CA,93611,FRESNO,23420.0,U,STH,5,2,09/01/2017 12:00:00 AM,08/31/2018 12:00:00 AM,1522.0,2.22,,22633.0,8479.0,70096.0,208.0,75920.0,,3653.0,1263.0,15196.0,,22633.0,8479.0,70096.0,208.0,75920.0,,3653.0,1263.0,15196.0,,19937.0,2752.0,53057.0,176.0,64240.0,,3653.0,1263.0,15196.0,335015.0,22538240.0,5930940.0,19413453.0,112152953.0,207460577.0,16269631.0,268803854.0,842416295.0,656643358.0,1499059653.0,23563470.0,,112152953.0,3909790.0,,,6026.0,,1000.0,223516917.0,-167480158.0,2295976.0,480284.0,130392121.0,184808709.0,3603753.0,12416037.0,455364717.0,,9279590.0,110312451.0,,,440996902.0,,8178149.0,8178149.0,633983760.0,15425100.0,12650404.0,-2108.0,5471000.0,,2969178.0,36513574.0,,322332386.0,,858103.0,323190489.0,359704063.0,274279697.0,274279697.0,633983760.0,,2609397.0,39539631.0,,,2401434.0,2559500.0,0.2429,,,861374558.0,660237301.0,1521611859.0,1168512243.0,353099616.0,319613530.0,33486086.0,3591367.0,37077453.0,7435093.0,29642360.0,0.179315,46315797.0,330892748.0,559460.0,5709153.0,664888,0.0,1.0,0.5660934836339232,0.43390651636607674,0.0009487832464819219,0.0009487832464819219,23236.352724401157,1697594.3076923077,4650.943308746048,231997.11957950066,73.0576923076923,0.2001580611169652,73.0576923076923,0.08394900095275097,2
50561,KFH - WEST LOS ANGELES,6041 CADILLAC  AVENUE,LOS ANGELES,CA,90034-,LOS ANGELES,31084.0,U,STH,5,2,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,911.0,9.61,,1243.0,540.0,29729.0,265.0,96725.0,,284.0,153.0,8564.0,,1243.0,540.0,29729.0,265.0,96725.0,,284.0,153.0,8564.0,,1190.0,338.0,21509.0,222.0,81030.0,,284.0,153.0,8564.0,1009997.0,6744572.0,4568559.0,36515523.0,107307723.0,301103329.0,22842650.0,357646783.0,400705786.0,685896763.0,1086602549.0,43315172.0,,95523461.0,45646754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2729694.0,892236.0,,,387354.0,93990.0,0.1038,31018797.0,15712.0,,,,,,408411052.0,-408411052.0,,-408411052.0,,-408411052.0,0.329142,15595410.0,144443352.0,,,664889,0.0,1.0,,,,,,,,,32.31698113207547,0.08853967433445335,32.31698113207547,,
50590,METHODIST HOSPITAL OF SACRAMENTO,7500 HOSPITAL DRIVE,SACRAMENTO,CA,95823,SACRAMENTO,40900.0,U,STH,1,1,07/01/2017 12:00:00 AM,06/30/2018 12:00:00 AM,851.96,12.65,,12490.0,5674.0,37796.0,158.0,57670.0,,2267.0,888.0,9618.0,,15096.0,54540.0,95264.0,329.0,120085.0,,2267.0,888.0,9618.0,,11333.0,4579.0,30307.0,126.0,45990.0,,2267.0,888.0,9618.0,2576035.0,11880153.0,5951081.0,6175613.0,114490750.0,196887679.0,11582017.0,256029793.0,806160305.0,528446180.0,1334606485.0,33718585.0,,114490750.0,,,326143.0,-8388232.0,,,201279021.0,-168712871.0,3264957.0,389073.0,,66191115.0,26688679.0,2837506.0,126332427.0,557838.0,,49105830.0,,,105923360.0,653419.0,3098240.0,3751659.0,175866134.0,5698286.0,11708362.0,185164.0,691453.0,387807.0,8052174.0,26806170.0,,150811712.0,,4306197.0,155117909.0,181924079.0,-6057945.0,-6057945.0,175866134.0,,6497608.0,20686273.0,,,351941.0,3147214.0,0.4631,10111972.0,1166814.0,813179625.0,521406859.0,1334586484.0,1050024511.0,284561973.0,311378429.0,-26816456.0,32271973.0,5455517.0,,5455517.0,0.191839,46447494.0,279428937.0,,,664890,0.0,1.0,0.6093120488997849,0.3906879511002151,0.009052632622841703,0.009052632622841703,29586.397691827824,1801025.1455696202,4934.315467314028,334008.60721160617,60.87341772151899,0.1667764869082712,60.87341772151899,0.019171630497515562,2
50738,GREATER EL MONTE COMMUNITY HOSPITAL,1701 SANTA ANITA AVE,SOUTH EL MONTE,CA,91733,LOS ANGELES,31084.0,U,STH,5,4,07/01/2017 12:00:00 AM,06/30/2018 12:00:00 AM,280.08,,3534.0,3136.0,,15427.0,104.0,37960.0,827.0,610.0,,3468.0,4892.0,3170.0,,19594.0,117.0,42705.0,827.0,610.0,,3468.0,2882.0,2323.0,,12606.0,94.0,34310.0,827.0,610.0,,3468.0,1260334.0,4288255.0,2106857.0,18024615.0,24262018.0,44574881.0,275751.0,50643139.0,229633292.0,107081594.0,336714886.0,4422201.0,,24262018.0,1357103.0,,,43064087.0,,,56456539.0,-51785672.0,564003.0,951223.0,,49250180.0,,,,317617.0,610792.0,1953788.0,128441.0,,2113127.0,,218292.0,218292.0,51581599.0,1776288.0,2051749.0,,3945963.0,,14892203.0,22666203.0,,,,396016.0,396016.0,23062219.0,28519380.0,28519380.0,51581599.0,,1524578.0,4737766.0,,,106869.0,1094658.0,0.6992,,,229633291.0,107081595.0,336714886.0,266304147.0,70410739.0,68836899.0,1573840.0,13011391.0,14585231.0,63407.0,14521824.0,0.150404,24316235.0,215321200.0,,,664891,0.0,1.0,0.6819814048850813,0.3180185951149187,0.017899741117615595,0.017899741117615595,20302.981257208765,677026.3365384615,1854.8666754478397,251395.09782919168,33.34615384615385,0.09135932560590095,33.34615384615385,0.20624444802375955,1
50746,ORANGE COUNTY GLOBAL MEDICAL CENTER,1001 N TUSTIN AVENUE,SANTA ANA,CA,92705-3502,ORANGE,11244.0,U,STH,1,4,09/01/2017 12:00:00 AM,08/31/2018 12:00:00 AM,929.95,1.0,,6833.0,8401.0,43970.0,228.0,83220.0,,1240.0,1622.0,8497.0,,6833.0,8401.0,43970.0,228.0,83220.0,,1240.0,1622.0,8497.0,,3555.0,4561.0,24821.0,163.0,59495.0,,1240.0,1622.0,8497.0,658017.0,25073656.0,5578042.0,30844733.0,75118966.0,109575349.0,1022321.0,172677907.0,666751124.0,246292678.0,913043802.0,22898623.0,,75118966.0,6690055.0,,,15115.0,,,177054980.0,-115439204.0,3875338.0,953990.0,,63829915.0,,,4135866.0,,,15258408.0,,,9332740.0,,,,73162655.0,19814015.0,5322944.0,1260644.0,,,1841886.0,28239489.0,,,,,,28239489.0,44923166.0,44923166.0,73162655.0,,1153796.0,14360711.0,,,524067.0,1697287.0,0.4376,6967993.0,47273.0,690354405.0,222689396.0,913043801.0,717295422.0,195748379.0,184694315.0,11054064.0,588044.0,11642108.0,,11642108.0,0.189123,49647181.0,396111908.0,,,664892,0.0,1.0,0.7561021763073117,0.2438978236926883,0.0033615450782353605,0.0033615450782353605,23037.351888901965,858545.5219298246,2352.1795121365058,210493.4448088607,37.26754385964912,0.10210285988944966,37.26754385964912,0.059474862879962856,2
330135,BON SECOURS COMMUNITY HOSPITAL,160 EAST MAIN STREET,PORT JERVIS,NY,12771,ORANGE,35614.0,U,STH,2,2,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,362.05,,,4730.0,2971.0,13283.0,98.0,35770.0,,1093.0,243.0,2833.0,,9700.0,10215.0,35038.0,168.0,61320.0,,1245.0,355.0,3552.0,,4401.0,2937.0,12629.0,88.0,32120.0,,1093.0,243.0,2833.0,263670.0,13353879.0,2683177.0,12941981.0,28603506.0,46865861.0,4812764.0,70857305.0,208419312.0,264151563.0,472570875.0,4507686.0,,28603506.0,578074.0,42566.0,,379446.0,,,35063367.0,-25980359.0,1038874.0,352912.0,203318.0,11087274.0,437205.0,218373.0,10696522.0,25431367.0,737688.0,8931745.0,,,15780142.0,,942387.0,942387.0,27809803.0,5357294.0,4646568.0,,,,1273475.0,11277337.0,,20215190.0,,5573599.0,25788789.0,37066126.0,-9256323.0,-9256323.0,27809803.0,,7510534.0,2228695.0,,,219732.0,292177.0,0.12,,,207747770.0,264788108.0,472535878.0,396670047.0,75865831.0,75469367.0,396464.0,5902435.0,6298899.0,1835051.0,4463848.0,0.14994000000000002,16728854.0,189818079.0,,,664970,1.0,1.0,0.43964443690347677,0.5603555630965232,0.0034754776494835995,0.0034754776494835995,26779.326156018356,774141.1326530612,2120.9346100083867,209545.17608065184,28.908163265306122,0.07920044730220856,28.908163265306122,0.05883871488865653,2
330307,CAYUGA MEDICAL CENTER AT ITHACA,101 DATES DRIVE,ITHACA,NY,14850,TOMPKINS,27060.0,R,STH,2,2,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,1131.6,,,9266.0,695.0,21802.0,144.0,52560.0,,2242.0,384.0,5377.0,,11678.0,1462.0,30853.0,185.0,67525.0,,2486.0,533.0,6537.0,,7894.0,450.0,16405.0,128.0,46720.0,,2242.0,384.0,5377.0,41654.0,5861091.0,2985140.0,5662286.0,73765137.0,127016528.0,14683253.0,176922158.0,95435732.0,278155004.0,373590736.0,25607115.0,,73765137.0,3179255.0,83492.0,,15671738.0,,,26992288.0,-2337541.0,8039143.0,8439521.0,,57356842.0,12899485.0,4700659.0,73702538.0,2528379.0,77970860.0,99399080.0,,,117101935.0,72772255.0,17680082.0,90452337.0,264911114.0,9676018.0,11797365.0,112670.0,4238349.0,,5603294.0,31427696.0,25651507.0,,,52178885.0,77830392.0,109258088.0,155653026.0,155653026.0,264911114.0,,11958835.0,4395605.0,,,155178.0,376970.0,0.0922,,,95445170.0,278155596.0,373600766.0,172225667.0,201375099.0,200781665.0,593434.0,10186580.0,10780014.0,10142702.0,637312.0,0.47357200000000005,16812010.0,46710889.0,182678.0,233137.0,664977,1.0,2.0,0.25547369996559377,0.7445263000344062,0.00020684781885569676,0.00020684781885569676,37451.199367677145,1398438.1875,3831.3375,177956.07900318134,37.34027777777778,0.10230213089802132,37.34027777777778,0.0031648004304643445,2
430008,BROOKINGS HEALTH SYSTEM,300 22ND AVENUE,BROOKINGS,SD,57006-,BROOKINGS,99943.0,R,STH,2,12,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,405.95,,,2547.0,372.0,4728.0,49.0,17885.0,,538.0,171.0,1178.0,,10414.0,13859.0,42969.0,128.0,46720.0,,538.0,171.0,1178.0,,1768.0,202.0,3231.0,49.0,17885.0,,538.0,171.0,1178.0,123306.0,3755636.0,2050522.0,2887165.0,30211408.0,29946058.0,4306906.0,49361650.0,27565754.0,83998010.0,111563764.0,3990128.0,46313.0,30211408.0,,63130.0,,33508451.0,,,9810538.0,,1384985.0,135403.0,1997490.0,46900703.0,1659246.0,4689430.0,68624515.0,,,17452774.0,,,73326711.0,,8650924.0,8650924.0,128878338.0,9667830.0,2303412.0,546572.0,1402708.0,43636.0,338945.0,15228103.0,,37369390.0,,3954503.0,41323893.0,56551996.0,72326342.0,72326342.0,128878338.0,,2408794.0,790950.0,,,,,,,,27565268.0,100540782.0,128106050.0,63623511.0,64482539.0,60157466.0,4325073.0,2096972.0,6422045.0,398895.0,6023150.0,0.44245200000000007,1284028.0,4792996.0,,,664988,0.0,2.0,0.21517538008548387,0.7848246199145161,0.0019122385984211942,0.0019122385984211942,54738.997453310694,1315970.1836734693,3605.397763488957,158843.5496982387,24.040816326530614,0.0658652502096729,24.040816326530614,0.09340745717224318,2
70021,WINDHAM COMMUNITY MEMORIAL HOSPITAL,112 MANSFIELD AVE,WILLIMANTIC,CT,06226,WINDHAM,49340.0,U,STH,2,2,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,421.63,,,5434.0,1587.0,9888.0,79.0,28835.0,,1212.0,458.0,2479.0,,5434.0,1587.0,9888.0,79.0,28835.0,,1212.0,458.0,2479.0,,5434.0,1356.0,9624.0,79.0,28835.0,,1212.0,458.0,2479.0,2106434.0,827805.0,4795223.0,8355506.0,32202025.0,51482115.0,5382530.0,75347603.0,49765103.0,142196057.0,191961160.0,10403802.0,,32202025.0,637681.0,45977.0,,6969412.0,,,10089265.0,-3451121.0,831496.0,632494.0,,16296161.0,1331372.0,4320397.0,59604740.0,1636091.0,60490455.0,,,,36794938.0,10737628.0,3011843.0,13749471.0,66840570.0,2444374.0,3157373.0,,,,16207453.0,21809200.0,30389211.0,,57876545.0,,88265756.0,110074956.0,-43234386.0,-43234386.0,66840570.0,,,10522867.0,,,132480.0,165735.0,0.063,,,51496707.0,145052672.0,196549379.0,118447279.0,78102100.0,83684140.0,-5582040.0,3084636.0,-2497404.0,386902.0,-2884306.0,0.392515,11573005.0,42616185.0,,,665008,1.0,1.0,0.26200391607444357,0.7379960839255565,0.026970260722823075,0.026970260722823075,31505.486083098025,988634.1772151899,2708.5867868909313,185238.47923534852,31.379746835443036,0.0859719091382001,31.379746835443036,-0.03692994170451243,3
180051,JENNIE STUART MEDICAL CENTER,320 WEST 18TH STREET,HOPKINSVILLE,KY,42240-6315,CHRISTIAN,17300.0,R,STH,2,2,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,768.2,,,8412.0,178.0,18311.0,194.0,67795.0,,2008.0,37.0,4671.0,,14715.0,178.0,32147.0,194.0,67795.0,,2008.0,37.0,4671.0,,7184.0,137.0,14157.0,170.0,59035.0,,2008.0,37.0,4671.0,1166033.0,5141240.0,2638834.0,4675588.0,50787542.0,77680456.0,6698474.0,91693222.0,123824779.0,235203664.0,359028443.0,8050321.0,,49743159.0,3044682.0,2984.0,,8154291.0,11466769.0,,49242977.0,-2933283.0,1485458.0,1032886.0,,68475100.0,6512627.0,1209061.0,97158700.0,,59567698.0,,,,62098064.0,29478884.0,7436529.0,36915413.0,167488577.0,5032478.0,344383.0,19404.0,1293072.0,,9833948.0,16523285.0,,,,77571064.0,77571064.0,94094349.0,73394228.0,73394228.0,167488577.0,,9521474.0,3189609.0,,,131284.0,381332.0,0.12,,,130367075.0,270184908.0,400551983.0,275424586.0,125127397.0,128467998.0,-3340601.0,8741025.0,5400424.0,,5400424.0,0.255393,20998592.0,86222349.0,,,665018,1.0,2.0,0.32546855472689046,0.6745314452731095,0.009318766536796095,0.009318766536796095,26788.13894241062,644986.5824742268,1845.6729404823363,162883.88049986982,24.077319587628867,0.06889888634855078,24.077319587628867,0.04315940497028001,2
200034,ST. MARYS REGIONAL MEDICAL CENTER,93 CAMPUS AVE,LEWISTON,ME,04243-0291,ANDROSCOGGIN,30340.0,U,STH,2,1,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,1160.42,,,5474.0,6255.0,20915.0,140.0,51240.0,,1276.0,1450.0,4694.0,,19981.0,51240.0,99063.0,381.0,139446.0,,1723.0,1642.0,5669.0,,4549.0,5307.0,17669.0,126.0,46116.0,,1276.0,1450.0,4694.0,3882383.0,10663986.0,8158365.0,8158365.0,89790049.0,103756733.0,3358699.0,149811673.0,160371527.0,274181747.0,434553274.0,11686975.0,,89790049.0,1837661.0,40800.0,,2860000.0,,,20935000.0,,1825000.0,3988000.0,2549000.0,54520000.0,950446.0,2536256.0,88615714.0,608621.0,4099278.0,45210085.0,,,59510000.0,65696000.0,2701000.0,68397000.0,182427000.0,3890000.0,13235000.0,,2655000.0,,,23383000.0,,40424000.0,,38000.0,40462000.0,63845000.0,88584000.0,118582000.0,182427000.0,,7415577.0,2265556.0,,,360833.0,582320.0,0.2406,,,158477993.0,326443238.0,484921231.0,306266225.0,178655006.0,193546782.0,-14891776.0,16062216.0,1170440.0,,1170440.0,0.34474899999999997,19244492.0,63315665.0,,,665022,1.0,1.0,0.326811826063355,0.673188173936645,0.021731173880456502,0.021731173880456502,38060.291009799745,1276107.1857142858,3486.6316549570647,153957.19308526223,33.52857142857143,0.09160811865729898,33.52857142857143,0.006551397725737392,2
220029,ANNA JAQUES HOSPITAL,25 HIGHLAND AVENUE,NEWBURYPORT,MA,01950,ESSEX,15764.0,U,STH,2,2,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,701.02,,,8594.0,1381.0,23004.0,120.0,43800.0,,2526.0,577.0,5637.0,,10170.0,3307.0,28500.0,140.0,51100.0,,2693.0,904.0,6420.0,,7746.0,1312.0,21383.0,112.0,40880.0,,2526.0,577.0,5637.0,245234.0,1169657.0,1008404.0,1999461.0,55216205.0,71358404.0,4313772.0,122296742.0,77910396.0,183097892.0,261008288.0,15950609.0,,55216205.0,2570035.0,,,6730148.0,,,14707077.0,,3407773.0,2149639.0,121353.0,33571620.0,120265.0,483590.0,23036283.0,-258818.0,2365788.0,8551519.0,,,29988887.0,18807637.0,6563018.0,25370655.0,88931162.0,3394165.0,5563932.0,,1175828.0,,750506.0,10884431.0,22203474.0,,,30351983.0,52555457.0,63439888.0,25491274.0,25491274.0,88931162.0,,,18479975.0,,,39630.0,285054.0,0.0617,,,30067953.0,230940335.0,261008288.0,138813056.0,122195232.0,126574609.0,-4379377.0,6551338.0,2171961.0,,2171961.0,0.468555,15188483.0,34530717.0,,,665024,1.0,1.0,0.11519922693029579,0.8848007730697042,0.0020069031826053575,0.0020069031826053575,21677.351782863225,1018293.6,2789.845479452055,174310.62166557304,46.975,0.1286986301369863,46.975,0.017774515130017512,2
340144,DAVIS REGIONAL MEDICAL CENTER,218 OLD MOCKSVILLE RD,STATESVILLE,NC,28625,IREDELL,16740.0,U,STH,2,4,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,301.41,,,3619.0,2339.0,14519.0,102.0,37230.0,,856.0,1216.0,3354.0,,5956.0,2884.0,18434.0,130.0,47450.0,,1034.0,1272.0,3705.0,,3092.0,1476.0,12164.0,94.0,34310.0,,856.0,1216.0,3354.0,2276021.0,12542083.0,4127688.0,4127688.0,18322961.0,36524273.0,3035639.0,47530840.0,137218047.0,215601740.0,352819787.0,3689117.0,,18322961.0,458564.0,,,-302989.0,,,24891880.0,-14750716.0,2147900.0,413959.0,428232.0,12828266.0,1995280.0,500000.0,28270616.0,385579.0,250167.0,7368554.0,1089631.0,,30659486.0,,3865011.0,3865011.0,47352763.0,2181828.0,1519119.0,171250.0,86303.0,,557286.0,35015077.0,,14676.0,,,14676.0,35029753.0,12323010.0,12323010.0,47352763.0,,,5925230.0,,,101718.0,336553.0,0.2272,2739331.0,,137218047.0,215601740.0,352819787.0,293855867.0,58963920.0,54847234.0,4116686.0,274275.0,4390961.0,,4390961.0,0.134717,6546912.0,64263865.0,,,665039,1.0,1.0,0.3889182298043845,0.6110817701956155,0.03860023214196071,0.03860023214196071,17580.178890876567,578077.6470588235,1583.774375503626,195626.9533193988,32.88235294117647,0.09008863819500403,32.88235294117647,0.07446860724320907,2
