Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,CON,Urban,Inpatient %,Outpatient %,Charity %,Uncompensated %,Rev Per Discharge,Rev Per Bed,Rev Per Bed Days,Rev Per FTE,Discharges Per Bed,Discharges Per Bed Days,Discharges Per FTE,Net Income %,Net Income Score
330245,ST. ELIZABETH MEDICAL CENTER,2209 GENESEE STREET,UTICA,NY,13501,1.0,1.0,0.5422395663742883,0.45776043362571167,0.0009557480472419912,0.0009557480472419912,20888.58027475907,1151114.1920903954,3153.737512576426,123113.81733587116,55.10734463276836,0.1509790263911462,55.10734463276836,-0.005453262349425424,2
390073,ALTOONA REGIONAL HEALTH SYSTEM,620 HOWARD AVENUE,ALTOONA,PA,16601-4889,0.0,1.0,0.4081617087772573,0.5918382912227427,0.008562138851237824,0.008562138851237824,24961.59727292248,1270449.8196721312,3509.3444780715326,216791.21337156446,50.89617486338798,0.1405897402999268,50.89617486338798,0.07829106240960212,2
70033,DANBURY HOSPITAL,24 HOSPITAL AVE,DANBURY,CT,06810-6099,1.0,1.0,0.4387999418489373,0.5612000581510627,0.007881197674658806,0.007881197674658806,34280.18655367232,1723748.0170454546,4722.597306973848,238485.39120044652,50.28409090909091,0.13776463262764632,50.28409090909091,0.04429951862526205,2
150115,MEMORIAL HOSP & HEALTH CARE CTR,800 WEST 9TH STREET,JASPER,IN,47546,1.0,2.0,0.2535800618311506,0.7464199381688494,0.0018445271692354192,0.0018445271692354192,56904.38532608696,1886559.801801802,5168.656991237814,171006.84164107926,33.153153153153156,0.09083055658398125,33.153153153153156,0.033941823216058584,2
300020,SOUTHERN NH MEDICAL CENTER,8 PROSPECT STREET,NASHUA,NH,03060-,0.0,1.0,0.38975101681890856,0.6102489831810914,0.009149471806838654,0.009149471806838654,28895.27833053366,1490803.7266666666,4084.3937716894975,182040.65336491886,51.593333333333334,0.14135159817351597,51.593333333333334,0.2516763317812831,1
330235,AUBURN MEMORIAL HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,1.0,2.0,0.43738177414157375,0.5626182258584262,0.0016350553383756526,0.0016350553383756526,22215.603444517114,1198858.505882353,3284.5438517324737,148568.26505321477,53.96470588235294,0.14784850926672038,53.96470588235294,0.10758452552704227,2
370222,MCBRIDE CLINIC ORTHOPEDIC HOSPITAL,9600 NORTH BROADWAY EXTENSION,OKLAHOMA CITY,OK,73114,1.0,1.0,0.38511684094714926,0.6148831590528507,0.0001587238400257815,0.0001587238400257815,35422.98314606742,1970403.4375,5398.365582191781,188789.64624159766,55.625,0.1523972602739726,55.625,-0.042446248713976883,3
390003,GEISINGER BLOOMSBURG HOSPITAL,549 EAST FAIR STREET,BLOOMSBURG,PA,17815,0.0,1.0,0.24668348466046702,0.753316515339533,0.005384938934487937,0.005384938934487937,24172.2562432139,795094.5714285715,2904.4550554468365,159354.6973980888,32.892857142857146,0.12015655577299413,32.892857142857146,-0.09961656403137668,3
300017,PARKLAND MEDICAL CENTER,1 PARKLAND DRIVE,DERBY,NH,03038-,0.0,1.0,0.37839612877990697,0.621603871220093,0.013760059708800232,0.013760059708800232,38540.5609362389,2106695.0735294116,5771.767324738114,354337.88864429,54.661764705882355,0.14975825946817084,54.661764705882355,0.22611027943719905,1
440144,TENNOVA HEALTHCARE HARTON,1801 NORTH JACKSON STREET,TULLAHOMA,TN,37388,1.0,2.0,0.42930044934775285,0.5706995506522471,0.051206369962957354,0.051206369962957354,17067.003890041495,685524.65625,1878.149743150685,173623.8048754749,40.166666666666664,0.11004566210045662,40.166666666666664,-0.008667600957156189,2
190259,LAFAYETTE SURGICAL SPECIALTY HOSPITA,1101 KALISTE SALOOM,LAFAYETTE,LA,70508,1.0,1.0,0.4891531531029409,0.5108468468970591,6.836037021031752e-06,6.836037021031752e-06,44328.35897435898,1901686.6,5210.100273972603,221564.32482814867,42.9,0.11753424657534246,42.9,0.004225144143099079,2
490024,CARILION MEDICAL CENTER,BELLEVUE AVE. AT JEFFERSON ST.,ROANOKE,VA,24033,1.0,1.0,0.5441119173169553,0.45588808268304465,0.02115631062306609,0.02115631062306609,31125.746748545225,1822151.054945055,4992.194671082342,191525.5946036031,58.54160125588697,0.16038794864626568,58.54160125588697,0.12028494223082667,1
40016,UAMS MEDICAL CENTER,4301 WEST MARKHAM,LITTLE ROCK,AR,72205,1.0,1.0,0.4789200427010462,0.5210799572989537,0.011102590851121866,0.011102590851121866,29888.082833261895,1693819.366396761,4572.936456841806,199968.15959277318,56.67206477732793,0.15300200024046606,56.67206477732793,0.05739632573925439,2
150112,COLUMBUS REGIONAL HOSPITAL,2400 EAST 17TH STREET,COLUMBUS,IN,47201-,1.0,1.0,0.3859163778412811,0.6140836221587189,0.013721389994602592,0.013721389994602592,31413.623463056967,1301316.691588785,3565.2512098322877,215543.16718266252,41.425233644859816,0.1134937908078351,41.425233644859816,0.14199041364904846,1
450124,DELL SETON MEDICAL CENTER AT THE UNI,1500 RED RIVER ST,AUSTIN,TX,78701-,0.0,1.0,0.6520987649411044,0.3479012350588956,0.2601185584042089,0.2601185584042089,28945.349345701507,1656332.4549763033,4537.897136921379,293737.67471570615,57.22274881516588,0.1567746542881257,57.22274881516588,-0.091285723862223,3
450235,GONZALES HEALTHCARE SYSTEMS,HIGHWAY 90A BYPASS,GONZALES,TX,78629-,0.0,2.0,0.4195646358587714,0.5804353641412286,0.05879126407281957,0.05879126407281957,59234.293525179855,1210818.6470588236,3317.311361804996,209537.50699852395,20.441176470588236,0.05600322320709106,20.441176470588236,0.05615792174055113,2
60011,DENVER HEALTH MEDICAL CENTER,777 BANNOCK STREET,DENVER,CO,80204-4507,0.0,1.0,0.36682498161993193,0.6331750183800681,0.051066029241405915,0.051066029241405915,30598.123821813286,1431446.0866141731,3925.3548993076047,97119.43026264476,46.78215223097113,0.12828743756207805,46.78215223097113,0.02362262522626867,2
60023,ST. MARYS HOSPITAL & MEDICAL CENTER,2635 NORTH 7TH STREET,GRAND JUNCTION,CO,81502-1628,0.0,1.0,0.5450794331582173,0.45492056684178267,0.00799889498524715,0.00799889498524715,36152.36234029293,1791705.4942084942,4908.782175913683,269126.26240365603,49.55984555984556,0.13578039879409742,49.55984555984556,0.10420997186988142,2
490059,ST. MARYS HOSPITAL,5801 BREMO ROAD,RICHMOND,VA,23226,1.0,1.0,0.5223091763467661,0.47769082365323384,0.03536058781989169,0.03536058781989169,31678.167920200565,1571086.2804232803,4304.3459737624125,232755.34748459718,49.595238095238095,0.13587736464448794,49.595238095238095,0.13228320975652788,1
140040,GALESBURG COTTAGE HOSPITAL,695 NORTH KELLOGG STREET,GALESBURG,IL,61401,1.0,2.0,0.3961256073012142,0.6038743926987858,0.004736566028647033,0.004736566028647033,28946.063529411764,741088.9759036144,1370.094331217285,246455.58538344418,25.602409638554217,0.04733266510747299,25.602409638554217,0.1027346845577377,2
340003,NORTHERN HOSP OF SURRY CO,830 ROCKFORD STREET,MOUNT AIRY,NC,27030,1.0,2.0,0.2447085378564461,0.7552914621435539,0.033224020773851844,0.033224020773851844,19958.7375029063,858425.3,2351.8501369863015,136063.6075447773,43.01,0.11783561643835616,43.01,0.055781615476617474,2
390201,POCONO MEDICAL CENTER,206 EAST BROWN STREET,EAST STROUDSBURG,PA,18301-,0.0,1.0,0.38918435872716367,0.6108156412728363,0.0025047777803864483,0.0025047777803864483,26443.334462128907,1142739.024390244,3130.791847644504,191313.5264477456,43.21463414634146,0.11839625793518209,43.21463414634146,0.0878000098180879,2
490011,BON SECOURS DEPAUL MEDICAL CENTER,150 KINGSLEY LANE,NORFOLK,VA,23505-,1.0,1.0,0.36972515418908364,0.6302748458109164,0.08837184892890465,0.08837184892890465,24039.46407860825,1356699.9363636363,3716.986127023661,145791.92970116154,56.43636363636364,0.15462017434620173,56.43636363636364,-0.22372834193999072,3
490069,MEMORIAL REGIONAL MEDICAL CENTER,8260 ATLEE ROAD,MECHANICSVILLE,VA,23116,1.0,1.0,0.4362958006024594,0.5637041993975406,0.045754465708893584,0.045754465708893584,28816.008747663553,1720598.736607143,4713.9691413894325,210126.5494493512,59.70982142857143,0.16358855185909982,59.70982142857143,0.029354518947213342,2
30062,SUMMIT HEALTHCARE,2200 SHOW LOW LAKE RD.,SHOW LOW,AZ,85901,0.0,2.0,0.27525672178706767,0.7247432782129323,0.0013015030694031818,0.0013015030694031818,36186.95232172471,1961414.1348314607,5373.737355702632,175316.21138472663,54.20224719101124,0.14849930737263353,54.20224719101124,0.06957575862285739,2
30130,BANNER IRONWOOD MEDICAL CENTER,37000 NORTH GANTZEL ROAD,QUEEN CREEK,AZ,85140,0.0,1.0,0.32070612098434986,0.6792938790156502,0.01936295393164717,0.01936295393164717,23767.694873595505,1277177.2641509434,3499.1157921943654,220504.2510912763,53.735849056603776,0.14722150426466787,53.735849056603776,0.047005398624132715,2
130065,MOUNTAIN VIEW HOSPITAL,2325 CORONADO STREET,IDAHO FALLS,ID,83404-,0.0,1.0,0.16117336250770892,0.838826637492291,0.00036567944475143495,0.00036567944475143495,87339.84727408514,5704783.195121951,15629.543000334113,298454.8877745026,65.3170731707317,0.17895088539926496,65.3170731707317,0.21135873439126998,1
140185,MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,BELLEVILLE,IL,62226,1.0,1.0,0.5021882107290301,0.4978117892709699,0.01574796086875462,0.01574796086875462,20159.2909801257,1119601.3773584906,3067.4010338588782,170147.30609318995,55.5377358490566,0.15215818040837426,55.5377358490566,-0.03897571074529845,3
260163,PARKLAND HEALTH CENTER - FARMINGTON,1101 WEST LIBERTY,FARMINGTON,MO,63640,1.0,2.0,0.1966067611912317,0.8033932388087683,0.0535928050192428,0.0535928050192428,28715.14428614732,1101526.2906976745,3017.8802484867792,195358.43971046174,38.36046511627907,0.10509716470213444,38.36046511627907,0.0002329853922244316,2
390150,WHS - GREENE,350 BONAR AVENUE,WAYNESBURG,PA,15370,0.0,2.0,0.23447369252164907,0.7655263074783509,0.0008917262691219278,0.0008917262691219278,25284.238927738927,943212.0434782609,2584.1425848719477,132094.48334652622,37.30434782608695,0.10220369267421084,37.30434782608695,-0.0414019587185822,3
500039,HARRISON MEDICAL CENTER,2520 CHERRY AVENUE,BREMERTON,WA,98310,1.0,2.0,0.4433825644590797,0.5566174355409204,0.007279543178359011,0.007279543178359011,33598.0809799028,1887691.442804428,5171.757377546378,331598.9816687409,56.18450184501845,0.15393014204114644,56.18450184501845,0.22658841253453102,1
60009,LUTHERAN MEDICAL CENTER,8300 WEST 38TH AVE,WHEAT RIDGE,CO,80033,0.0,1.0,0.4919983937237248,0.5080016062762752,0.005221661091762427,0.005221661091762427,29834.366890039597,1461883.9776119404,4005.1615824984665,260223.64021599793,49.0,0.13424657534246576,49.0,0.07971043682831416,2
100110,OSCEOLA REGIONAL MEDICAL CENTER,700 WEST OAK STREET,KISSIMMEE,FL,34741,1.0,1.0,0.6433529831618989,0.35664701683810107,0.07313566208947953,0.07313566208947953,16435.66962962963,986804.692722372,3134.1615173228547,280067.73332313343,60.04043126684636,0.19069265736959704,60.04043126684636,0.22978451119512336,1
100131,AVENTURA HOSPITAL AND MED CTR,2801 NE 209TH ST AT BISCAYNE BLVD,MIAMI,FL,33180,1.0,1.0,0.733433609322055,0.266566390677945,0.06392093709013272,0.06392093709013272,17916.352542726137,979631.4472934473,2683.9217734067047,245023.04359599244,54.67806267806268,0.14980291144674707,54.67806267806268,0.21463960756123418,1
100183,CORAL GABLES HOSPITAL,3100 DOUGLAS ROAD,CORAL GABLES,FL,33134,1.0,1.0,0.6181297137239488,0.38187028627605124,0.047753800657130946,0.047753800657130946,13956.668641114982,490477.21224489796,1343.7731842325973,218207.5848919557,35.142857142857146,0.09628180039138944,35.142857142857146,0.07729120653066268,2
100209,KENDALL REGIONAL MEDICAL CENTER,11750 BIRD ROAD,MIAMI,FL,33175-,1.0,1.0,0.7104494559381348,0.2895505440618652,0.06099147685412495,0.06099147685412495,19811.16278855458,1091273.2639593908,2989.7897642723037,270857.3500229934,55.08375634517766,0.15091440094569222,55.08375634517766,0.28287063154137093,1
100223,FORT WALTON BEACH MEDICAL CTR,1000 MAR-WALT DRIVE,FORT WALTON BEACH,FL,32547,1.0,1.0,0.5782041293589029,0.42179587064109714,0.05415485447639689,0.05415485447639689,23494.132139659803,1388515.6402116402,3804.1524389360006,384033.7396648862,59.1005291005291,0.16191925780966876,59.1005291005291,0.2888245365261131,1
100226,ORANGE PARK MEDICAL CENTER,2001 KINGSLEY AVENUE,ORANGE PARK,FL,32073-,1.0,1.0,0.6130814379296347,0.38691856207036535,0.06439110033973623,0.06439110033973623,19383.214073166462,1216882.4395604397,3333.92449194641,197861.17093508042,62.78021978021978,0.17200060213758844,62.78021978021978,0.22842790072581617,1
100228,WESTSIDE REGIONAL MEDICAL CENTER,8201 WEST BROWARD BOULEVARD,PLANTATION,FL,33324-,1.0,1.0,0.7003959052103719,0.29960409478962813,0.047453428091479184,0.047453428091479184,16610.66095890411,1039352.7857142857,2847.541878669276,271090.2574492612,62.57142857142857,0.17142857142857143,62.57142857142857,0.3100931020671587,1
100231,WEST FLORIDA HOSPITAL,8232 NORTH DAVIS HWY,PENSACOLA,FL,32523-,1.0,1.0,0.5830311990896084,0.41696880091039157,0.04645668873734088,0.04645668873734088,18834.03690499769,713197.8925,1953.9668287671234,288627.23290165927,37.8675,0.10374657534246576,37.8675,0.21250284331147262,1
100243,BRANDON REGIONAL HOSPITAL,119 OAKFIELD DRIVE,BRANDON,FL,33511,1.0,1.0,0.5778106101281608,0.4221893898718392,0.062114179319556984,0.062114179319556984,16639.641898370086,961746.1536523929,2634.9209689106656,259060.15781903057,57.7984886649874,0.1583520237396915,57.7984886649874,0.3264789627257095,1
100256,REGIONAL MEDICAL CENTRE BAYONET POIN,14000 FIVAY ROAD,HUDSON,FL,34667,1.0,1.0,0.7232642632482295,0.27673573675177054,0.05760473831377883,0.05760473831377883,15818.690256875972,840899.7551724138,2332.9276666985556,243058.83484501147,53.15862068965517,0.14747919257629388,53.15862068965517,0.26531763930088204,1
110030,CARTERSVILLE MEDICAL CENTER,960 JOE FRANK HARRIS PARKWAY,CARTERSVILLE,GA,30120,1.0,1.0,0.45963378022190543,0.5403662197780945,0.07353973507355765,0.07353973507355765,18705.378215434084,1173251.6218487395,3272.93691687374,250938.10525180632,62.72268907563025,0.1749730413990342,62.72268907563025,0.2851258102678842,1
110164,COLISEUM MEDICAL CENTERS,350 HOSPITAL DRIVE,MACON,GA,31203,1.0,1.0,0.6110353504927619,0.38896464950723814,0.037038448597017944,0.037038448597017944,18992.954644380603,1085433.184079602,2973.7895454235672,287212.11921750347,57.149253731343286,0.1565732978940912,57.149253731343286,0.07190139416103995,2
110168,REDMOND REGIONAL MEDICAL CENTER,501 REDMOND ROAD,REDMOND,GA,30161,1.0,1.0,0.5816546607095641,0.4183453392904359,0.04621100170980506,0.04621100170980506,20084.402176798514,1096491.927536232,3048.6337188217753,224353.3815040329,54.594202898550726,0.1517911109320224,54.594202898550726,0.10325252080053687,2
140228,SWEDISHAMERICAN HOSPITAL,1401 EAST STATE ST.,ROCKFORD,IL,61104,1.0,1.0,0.37382456543940884,0.6261754345605911,0.0026070015649563927,0.0026070015649563927,40836.46786151299,1891136.8266666667,5181.196785388128,272786.34868737374,46.31,0.12687671232876713,46.31,0.05434649953267615,2
150015,FRANCISCAN HEALTH MICHIGAN CITY,301 W. HOMER STREET,MICHIGAN CITY,IN,46360,1.0,1.0,0.32533731923704756,0.6746626807629524,0.018090685215294736,0.018090685215294736,33800.4240788984,1219083.7516778524,3339.9554840489104,255587.4980652605,36.06711409395973,0.09881401121632803,36.06711409395973,0.08717678766767069,2
150056,INDIANA UNIVERSITY HEALTH,340 W 10TH ST,INDIANAPOLIS,IN,46202,1.0,1.0,0.5412889902607967,0.4587110097392033,0.010723478124795488,0.010723478124795488,54021.9297403716,2159194.5393442623,5916.770747419207,316612.6608173077,39.9688524590164,0.10952534972103178,39.9688524590164,0.413386669084326,1
150058,MEMORIAL HOSPITAL OF SOUTH BEND  INC,615 N MICHIGAN ST,SOUTH BEND,IN,46601,1.0,1.0,0.605507405518879,0.39449259448112095,0.003750447580563676,0.003750447580563676,27123.78897923305,1302657.5382585751,3568.924762352261,219084.62702462837,48.02638522427441,0.1315791376007518,48.02638522427441,0.1975523116072316,1
150089,BALL MEMORIAL HOSPITAL,2401 UNIVERSITY AVENUE,MUNCIE,IN,47303-3428,1.0,1.0,0.5335190042954648,0.46648099570453516,0.016907825364004907,0.016907825364004907,23593.543629708347,1241079.0124223602,3400.2164723900282,217847.10429340834,52.60248447204969,0.14411639581383476,52.60248447204969,0.1657782175028911,1
150109,FRANCISCAN HEALTH LAFAYETTE,1701 SOUTH CREASY LANE,LAFAYETTE,IN,47905-,1.0,1.0,0.48697949375574584,0.5130205062442542,0.025805220805667196,0.025805220805667196,28676.8794053345,1951905.4523809524,5347.686170906719,243970.02901569827,68.06547619047619,0.18648075668623615,68.06547619047619,0.11906401618862565,1
150126,FRANCISCAN HEALTH CROWN POINT,1201 SOUTH MAIN STREET,CROWN POINT,IN,46307,1.0,1.0,0.3742991850824207,0.6257008149175792,0.0085468055894183,0.0085468055894183,27420.89409534128,946148.9813084112,2680.841050220451,211130.10500411884,34.504672897196265,0.09776636169846545,34.504672897196265,0.04097560123234826,2
170122,VIA CHRISTI HOSPITAL WICHITA,929 N. ST. FRANCIS,WICHITA,KS,67214,0.0,1.0,0.6630541994271015,0.3369458005728984,0.07273207523200209,0.07273207523200209,17827.908731608488,852032.5460317461,2334.335742552729,183470.79468161467,47.79206349206349,0.13093716025222873,47.79206349206349,0.07601664869706222,2
170176,OVERLAND PARK REGIONAL MEDICAL CTR,10500 QUIVIRA ROAD,OVERLAND PARK,KS,66215,0.0,1.0,0.5798250102503433,0.42017498974965667,0.03161570626132281,0.03161570626132281,27849.92987176038,1185322.7786259542,3247.4596674683676,313381.26702859794,42.56106870229008,0.11660566767750706,42.56106870229008,0.2526961155502952,1
230165,ST JOHN HOSPITAL & MEDICAL CENTER,22101 MOROSS,DETROIT,MI,48236,1.0,2.0,0.4701737974383293,0.5298262025616707,0.00632142735168622,0.00632142735168622,30808.386521156423,1473554.9706959706,4037.136906016358,226164.82609538964,47.82967032967033,0.1310401926840283,47.82967032967033,0.008744983758310716,2
260005,SSM HEALTH ST. JOSEPH HOSPITAL - SC,300 FIRST CAPITOL DRIVE,ST. CHARLES,MO,63301-2844,1.0,1.0,0.4968669829166798,0.5031330170833203,0.03612856864562474,0.03612856864562474,18048.63968179691,632294.1475409836,1732.3127329889962,202615.79638579531,35.032786885245905,0.0959802380417696,35.032786885245905,0.026199096707679,2
260020,MERCY HOSPITAL - ST. LOUIS,615 S. NEW BALLAS ROAD,ST. LOUIS,MO,63141-,1.0,1.0,0.4643382003208448,0.5356617996791553,0.013591400097348633,0.013591400097348633,24407.9760919847,1301874.5397390274,3566.779560928842,224250.15059256234,53.338078291814945,0.1461317213474382,53.338078291814945,0.18967582739259842,1
260023,MERCY HOSPITAL JEFFERSON,HIGHWAY 61 SOUTH,CRYSTAL CITY,MO,63019,1.0,1.0,0.4875461215931694,0.5124538784068307,0.029908842381285775,0.029908842381285775,20796.66846846847,721384.4375,1976.3957191780821,203983.4934941569,34.6875,0.09503424657534247,34.6875,0.08502402953314335,2
260027,RESEARCH MEDICAL CENTER,2316 E MEYER BLVD,KANSAS CITY,MO,64132,1.0,1.0,0.6166294637327497,0.3833705362672503,0.08711603024136601,0.08711603024136601,25493.718212841253,1207822.146706587,3301.059652884041,229037.3221524521,47.377245508982035,0.1294852177043868,47.377245508982035,-0.053449500983232805,3
260052,MERCY HOSPITAL - WASHINGTON,901 E. 5TH STREET,WASHINGTON,MO,63090-3098,1.0,1.0,0.2593444145304359,0.7406555854695641,0.024999862033921454,0.024999862033921454,33565.379952590585,1339440.0945945946,3669.698889300259,241261.25330120366,39.9054054054054,0.10932987782302851,39.9054054054054,0.1693241136143544,1
260096,NORTH KANSAS CITY HOSPITAL,2800 CLAY EDWARDS DR,NORTH KANSAS CITY,MO,64116,1.0,1.0,0.5955152204832215,0.4044847795167786,0.036999576077414845,0.036999576077414845,35716.49396532807,1345124.4876033058,3685.2725687761804,186090.1901375439,37.66115702479339,0.10318125212272161,37.66115702479339,0.013023737483643842,2
260110,SOUTHEASTHEALTH,1701 LACEY STREET,CAPE GIRARDEAU,MO,63701,1.0,1.0,0.4031289071588069,0.5968710928411931,0.010974180288341514,0.010974180288341514,38582.153846153844,1530294.2040816327,4192.586860497624,174984.6354895921,39.66326530612245,0.10866648029074644,39.66326530612245,0.005630339909562008,2
280013,THE NEBRASKA MEDICAL CENTER,989200 NEBRASKA MEDICAL CENTER,OMAHA,NE,68198-9200,1.0,1.0,0.5591129546707002,0.44088704532929973,0.018189389279961967,0.018189389279961967,35532.66129994037,1845174.2094717668,5050.734878966919,156738.45598019497,51.92896174863388,0.14214344476852891,51.92896174863388,0.05805690205876188,2
280040,NEBRASKA METHODIST HOSPITAL,8303 DODGE STREET,OMAHA,NE,68114-,1.0,1.0,0.49210000800792914,0.5078999919920708,0.011032153307049075,0.011032153307049075,28688.90137197642,1458473.0280112044,3995.8165150991904,188632.54584713033,50.8375350140056,0.1392809178465907,50.8375350140056,0.10387818773762178,2
370022,JACKSON COUNTY MEMORIAL HOSPITAL,1200 EAST PECAN,ALTUS,OK,73522-,1.0,2.0,0.33364908029551993,0.6663509197044801,0.015267876286354325,0.015267876286354325,22133.60238693467,1438232.448979592,3940.3628739166898,129458.62189319765,64.9795918367347,0.1780262790047526,64.9795918367347,0.04501036490510815,2
370029,ALLIANCE HEALTH CLINTON,100 NORTH 30TH,CLINTON,OK,73601,1.0,2.0,0.34319478665338266,0.6568052133466173,0.04448367556377647,0.04448367556377647,20742.140106951872,430975.5777777778,1180.75500761035,178482.43143751152,20.77777777777778,0.056925418569254184,20.77777777777778,-0.030239197364161034,2
390066,THE GOOD SAMARITAN HOSPITAL,THE GOOD SAMARITAN HOSPITAL,LEBANON,PA,17042,0.0,1.0,0.3688729438738954,0.6311270561261045,0.0008973470835195047,0.0008973470835195047,29073.32426070325,1796467.1363636365,4921.827770859278,208536.61844007554,61.79090909090909,0.1692901618929016,61.79090909090909,-0.058359355155574666,3
450099,PAMPA REGIONAL MEDICAL CENTER,ONE MEDICAL PLAZA,PAMPA,TX,79065,0.0,2.0,0.46535092266875155,0.5346490773312484,0.021170308246011516,0.021170308246011516,19743.145145145147,1232712.625,3377.2948630136984,180824.22186568874,62.4375,0.17106164383561645,62.4375,-0.04639929764652163,3
450306,STAMFORD MEMORIAL HOSPITAL,1601 COLUMBIA STREET,STAMFORD,TX,79553-,0.0,1.0,0.002999229341515139,0.9970007706584849,0.0008843825824342283,0.0008843825824342283,402741.10126582277,2272610.5,6226.330136986301,180335.24343932437,5.642857142857143,0.015459882583170255,5.642857142857143,0.08178863658586207,2
450563,BAYLOR MEDICAL CENTER-GRAPEVINE,1650 WEST COLLEGE ST,GRAPEVINE,TX,76051,0.0,1.0,0.6376679703556555,0.3623320296443445,0.038095884470404275,0.038095884470404275,18718.130396860008,936451.0472727272,2565.619307596513,274072.53783444373,50.02909090909091,0.13706600249066003,50.02909090909091,0.30488544141265755,1
450597,CUERO COMMUNITY HOSPITAL,2550 NORTH ESPLANDE,CUERO,TX,77954-,0.0,2.0,0.20663293929945817,0.7933670607005419,0.026397284818734112,0.026397284818734112,31460.96479647965,583633.0,1598.9945205479453,116974.87320026179,18.551020408163264,0.05082471344702264,18.551020408163264,0.05175760962726891,2
450876,LUBBOCK HEART HOSPITAL,4810 NORTH LOOP 289,LUBBOCK,TX,79416,0.0,1.0,0.3726593300628103,0.6273406699371897,0.0010573822713966835,0.0010573822713966835,30669.315751445087,1162913.2328767122,3186.06365171702,174953.457123426,37.917808219178085,0.10388440607993996,37.917808219178085,0.008280126342127127,2
500027,SWEDISH MEDICAL CENTER,747 BROADWAY,SEATTLE,WA,98122-4307,1.0,1.0,0.5587420341930897,0.4412579658069104,0.005738002567542746,0.005738002567542746,35908.76145968791,1952082.7731958763,5355.951926457218,307089.83182004583,54.362297496318114,0.14915446004646934,54.362297496318114,0.014850488572568413,2
670058,MEMORIAL HERMANN FIRST COLONY HOSP,16000 SOUTHWEST FRWY  SUITE 100,SUGAR LAND,TX,77479,0.0,1.0,0.049862633824610675,0.9501373661753894,0.0012236193595887045,0.0012236193595887045,50225.19565217391,330051.28571428574,1793.7569875776398,97648.30938292477,6.571428571428571,0.03571428571428571,6.571428571428571,-0.3953073959501532,3
670097,BAYLOR EMERGENCY MEDICAL CENTER,1975 ALPHA STE 100,ROCKWALL,TX,75087,0.0,1.0,0.031416618085019894,0.9685833819149801,0.014242722381760334,0.014242722381760334,133511.2183908046,1451934.5,3977.9027397260274,357839.6796056685,10.875,0.029794520547945205,10.875,0.31597921600457873,1
60008,SAN LUIS VALLEY REG MED CENTER,106 BLANCA AVENUE,ALAMOSA,CO,81101-,0.0,2.0,0.2698167331552747,0.7301832668447253,0.0113039881728369,0.0113039881728369,43373.83947368421,1681842.7551020407,4607.788370142577,164304.67332575712,38.775510204081634,0.1062342745317305,38.775510204081634,0.059228619434016104,2
60027,BOULDER COMMUNITY HOSPITAL,4747 ARAPAHOE AVENUE,BOULDER,CO,80303,0.0,1.0,0.4292389601043936,0.5707610398956063,0.01149369711157029,0.01149369711157029,37412.31071297092,2193330.35971223,6009.124273184192,165380.81650808806,58.62589928057554,0.1606189021385631,58.62589928057554,-0.04295495644545931,3
30002,BANNER UNIVERSITY MEDICAL CENTER PHX,1111 EAST MCDOWELL ROAD,PHOENIX,AZ,85006,0.0,2.0,0.6929418018915111,0.3070581981084889,0.00875859557140284,0.00875859557140284,27922.280517218278,1348763.6213592233,3695.2427982444474,226049.76894288659,48.3042071197411,0.13234029347874274,48.3042071197411,0.055520264934761934,2
30089,BANNER THUNDERBIRD MEDICAL CENTER,5555 WEST THUNDERBIRD ROAD,GLENDALE,AZ,85308,0.0,1.0,0.5846134078298376,0.4153865921701624,0.014099854205739558,0.014099854205739558,18119.926301389085,1035196.1102204409,2836.153726631345,210519.7591441671,57.13026052104208,0.15652126170148517,57.13026052104208,0.14655632839448876,1
100080,JFK MEDICAL CENTER,5301 SOUTH CONGRESS AVENUE,ATLANTIS,FL,33462-,1.0,1.0,0.6292350210175477,0.3707649789824523,0.08265644016906698,0.08265644016906698,18904.8076801816,962476.227929374,2636.921172409244,262552.51727369055,50.91171749598716,0.1394841575232525,50.91171749598716,0.11591182781959102,1
100238,NORTHSIDE HOSPITAL,6000 49TH STREET NORTH,ST PETERSBURG,FL,33709,1.0,1.0,0.6814351947617897,0.31856480523821035,0.08262393663649208,0.08262393663649208,16490.923105258313,792366.9646017699,2156.1265441760784,226390.5613147914,48.04867256637168,0.13074626146844223,48.04867256637168,0.03725588976065182,2
140010,NORTHSHORE UNIVERSITY HEALTHSYSTEM,2650 RIDGE AVENUE,EVANSTON,IL,60201,1.0,1.0,0.3553151682757392,0.6446848317242607,0.007657732517039742,0.007657732517039742,40530.08921334443,2060178.1637107776,5894.172589030616,248741.65606984022,50.83083219645293,0.14542708154439432,50.83083219645293,0.1339319430004608,1
140252,NORTHWEST COMMUNITY HOSPITAL,800 WEST CENTRAL ROAD,ARLINGTON HEIGHTS,IL,60005,1.0,1.0,0.4470076363939241,0.552992363606076,0.016464602152596666,0.016464602152596666,24202.11540146785,1299653.5970588236,3595.461537835639,176362.7747422701,53.7,0.14855980471928398,53.7,-0.017645862617107363,2
